statusId | label
21|Sit
22|Sit (phone)
23|Walk
24|Walk (phone)
statusId|sensorName|value|timestamp
21|AK09918C|[-4.3799896,-3.119995,-23.939987]|1689110105859
21|AK09918C|[-4.9799957,-3.119995,-24.23999]|1689110105879
21|AK09918C|[-4.9799957,-3.119995,-23.87999]|1689110105899
21|AK09918C|[-4.9799957,-3.7799988,-23.459991]|1689110105919
21|AK09918C|[-4.8599854,-3.9599915,-23.579987]|1689110105940
21|AK09918C|[-4.8599854,-4.199997,-23.699997]|1689110105960
21|AK09918C|[-4.8599854,-4.439987,-23.939987]|1689110105980
21|AK09918C|[-5.5799866,-4.439987,-24.059998]|1689110106000
21|AK09918C|[-5.7599945,-4.5,-23.87999]|1689110106020
21|AK09918C|[-6.0599976,-4.019989,-23.759995]|1689110106040
21|AK09918C|[-5.8799896,-4.2599945,-23.819992]|1689110106060
21|AK09918C|[-5.3399963,-4.5599976,-23.759995]|1689110106080
21|AK09918C|[-5.7599945,-4.799988,-23.579987]|1689110106099
21|AK09918C|[-5.6399994,-5.4599915,-23.579987]|1689110106119
21|AK09918C|[-5.819992,-5.399994,-23.279999]|1689110106139
21|AK09918C|[-5.939987,-5.399994,-23.519989]|1689110106159
21|AK09918C|[-5.939987,-5.4599915,-24.059998]|1689110106179
21|AK09918C|[-6.0599976,-4.9799957,-24.119995]|1689110106200
21|AK09918C|[-6.3599854,-4.5599976,-24.359985]|1689110106220
21|AK09918C|[-6.419998,-4.319992,-24.23999]|1689110106240
21|AK09918C|[-6.1799927,-4.5599976,-24.0]|1689110106260
21|AK09918C|[-6.1799927,-4.6799927,-23.939987]|1689110106280
21|AK09918C|[-6.1799927,-4.799988,-24.059998]|1689110106300
21|AK09918C|[-6.0599976,-4.919998,-23.819992]|1689110106320
21|AK09918C|[-6.0599976,-4.5,-23.519989]|1689110106340
21|AK09918C|[-6.3599854,-5.0399933,-23.399994]|1689110106359
21|AK09918C|[-6.3599854,-5.3399963,-23.279999]|1689110106379
21|AK09918C|[-6.3599854,-4.8599854,-23.819992]|1689110106399
21|AK09918C|[-6.3599854,-4.319992,-24.359985]|1689110106419
21|AK09918C|[-6.23999,-3.7799988,-24.719986]|1689110106440
21|AK09918C|[-6.1799927,-3.5399933,-25.079987]|1689110106460
21|AK09918C|[-6.6599884,-3.6599884,-24.539993]|1689110106480
21|AK09918C|[-6.419998,-4.019989,-24.419998]|1689110106500
21|AK09918C|[-6.119995,-4.2599945,-24.359985]|1689110106520
21|AK09918C|[-6.1799927,-4.1399994,-24.419998]|1689110106540
21|AK09918C|[-6.23999,-4.799988,-24.59999]|1689110106560
21|AK09918C|[-6.719986,-4.319992,-24.539993]|1689110106580
21|AK09918C|[-6.9599915,-3.9599915,-24.179993]|1689110106599
21|AK09918C|[-7.0799866,-3.7799988,-23.699997]|1689110106619
21|AK09918C|[-6.779999,-3.0599976,-23.699997]|1689110106639
21|AK09918C|[-6.6599884,-3.1799927,-23.459991]|1689110106659
21|AK09918C|[-6.599991,-3.0,-23.699997]|1689110106680
21|AK09918C|[-6.419998,-2.7599945,-23.939987]|1689110106700
21|AK09918C|[-6.719986,-2.7599945,-24.179993]|1689110106720
21|AK09918C|[-7.019989,-3.1799927,-24.359985]|1689110106740
21|AK09918C|[-7.0799866,-3.2399902,-24.23999]|1689110106760
21|AK09918C|[-7.439987,-3.5399933,-24.179993]|1689110106780
21|AK09918C|[-7.3799896,-3.3599854,-24.23999]|1689110106800
21|AK09918C|[-7.319992,-2.4599915,-24.119995]|1689110106820
21|AK09918C|[-7.319992,-2.1599884,-24.59999]|1689110106839
21|AK09918C|[-6.9599915,-1.6799927,-24.539993]|1689110106859
21|AK09918C|[-6.5399933,-1.3799896,-24.479996]|1689110106879
21|AK09918C|[-6.5399933,-1.5,-24.479996]|1689110106899
21|AK09918C|[-6.3599854,-1.019989,-24.419998]|1689110106919
21|AK09918C|[-6.119995,-0.7799988,-24.659988]|1689110106940
21|AK09918C|[-6.5399933,-0.35998535,-24.179993]|1689110106960
21|AK09918C|[-6.1799927,0.47999573,-24.539993]|1689110106980
21|AK09918C|[-5.939987,0.7799988,-24.419998]|1689110107000
21|AK09918C|[-6.3599854,1.199997,-24.419998]|1689110107020
21|AK09918C|[-5.6399994,0.95999146,-24.899994]|1689110107040
21|AK09918C|[-5.3399963,0.41999817,-24.779999]|1689110107060
21|AK09918C|[-5.399994,-0.05999756,-24.719986]|1689110107080
21|AK09918C|[-4.8599854,-0.41999817,-24.59999]|1689110107099
21|AK09918C|[-5.219986,-0.41999817,-24.479996]|1689110107119
21|AK09918C|[-5.4599915,-0.5399933,-24.479996]|1689110107139
21|AK09918C|[-5.3399963,-0.23999023,-24.659988]|1689110107159
21|AK09918C|[-5.6399994,-0.17999268,-25.019989]|1689110107180
21|AK09918C|[-5.699997,0.35998535,-25.319992]|1689110107200
21|AK09918C|[-5.6399994,0.6599884,-25.559998]|1689110107220
21|AK09918C|[-5.699997,0.7799988,-25.259995]|1689110107240
21|AK09918C|[-5.819992,0.71998596,-24.959991]|1689110107260
21|AK09918C|[-5.519989,0.59999084,-24.779999]|1689110107280
21|AK09918C|[-5.519989,0.83999634,-24.419998]|1689110107300
21|AK09918C|[-5.519989,0.71998596,-24.539993]|1689110107320
21|AK09918C|[-4.619995,0.5399933,-24.59999]|1689110107339
21|AK09918C|[-4.1399994,0.5399933,-24.59999]|1689110107359
21|AK09918C|[-4.5,-0.17999268,-24.899994]|1689110107379
21|AK09918C|[-4.319992,-0.47999573,-24.959991]|1689110107400
21|AK09918C|[-4.619995,-0.41999817,-24.899994]|1689110107420
21|AK09918C|[-5.0399933,-1.019989,-24.899994]|1689110107440
21|AK09918C|[-4.5,-1.019989,-24.299988]|1689110107460
21|AK09918C|[-4.619995,-1.2599945,-24.059998]|1689110107480
21|AK09918C|[-5.1599884,-1.019989,-23.939987]|1689110107500
21|AK09918C|[-5.1599884,-1.3799896,-24.0]|1689110107520
21|AK09918C|[-5.5799866,-1.3799896,-24.299988]|1689110107539
21|AK09918C|[-5.4599915,-1.1399994,-24.179993]|1689110107559
21|AK09918C|[-5.219986,-1.6799927,-24.0]|1689110107579
21|AK09918C|[-5.3399963,-1.4399872,-23.699997]|1689110107600
21|AK09918C|[-5.399994,-1.3199921,-23.759995]|1689110107620
21|AK09918C|[-5.7599945,-1.4399872,-24.059998]|1689110107640
21|AK09918C|[-5.7599945,-1.3199921,-24.23999]|1689110107660
21|AK09918C|[-5.5799866,-1.4399872,-24.419998]|1689110107680
21|AK09918C|[-5.5799866,-1.9199982,-24.479996]|1689110107700
21|AK09918C|[-5.3399963,-2.3399963,-24.359985]|1689110107720
21|AK09918C|[-5.219986,-2.6399994,-24.359985]|1689110107740
21|AK09918C|[-5.3399963,-2.6399994,-24.179993]|1689110107759
21|AK09918C|[-5.0399933,-2.399994,-24.119995]|1689110107779
21|AK09918C|[-5.3399963,-1.9199982,-24.059998]|1689110107799
21|AK09918C|[-5.7599945,-1.5599976,-24.359985]|1689110107819
21|AK09918C|[-5.7599945,-1.6199951,-24.479996]|1689110107840
21|AK09918C|[-5.7599945,-1.2599945,-24.659988]|1689110107860
21|AK09918C|[-5.7599945,-1.2599945,-24.659988]|1689110107880
21|AK09918C|[-5.5799866,-0.83999634,-24.539993]|1689110107900
21|AK09918C|[-5.699997,-0.6599884,-24.479996]|1689110107920
21|AK09918C|[-5.7599945,-0.6599884,-24.479996]|1689110107940
21|AK09918C|[-5.4599915,-0.95999146,-24.539993]|1689110107960
21|AK09918C|[-5.279999,-1.3799896,-24.719986]|1689110107980
21|AK09918C|[-5.399994,-1.6799927,-24.719986]|1689110107999
21|AK09918C|[-5.3399963,-2.1599884,-24.479996]|1689110108019
21|AK09918C|[-5.279999,-1.6199951,-24.23999]|1689110108039
21|AK09918C|[-5.219986,-1.5599976,-24.179993]|1689110108059
21|AK09918C|[-5.279999,-1.5599976,-23.939987]|1689110108080
21|AK09918C|[-5.279999,-1.1399994,-24.359985]|1689110108100
21|AK09918C|[-5.099991,-1.5,-24.419998]|1689110108120
21|AK09918C|[-5.279999,-1.8599854,-23.87999]|1689110108140
21|AK09918C|[-5.099991,-1.5599976,-24.23999]|1689110108160
21|AK09918C|[-5.3399963,-1.7999878,-24.179993]|1689110108180
21|AK09918C|[-5.819992,-1.7999878,-24.299988]|1689110108200
21|AK09918C|[-6.0,-1.7399902,-24.659988]|1689110108220
21|AK09918C|[-6.0599976,-2.0399933,-24.959991]|1689110108239
21|AK09918C|[-5.939987,-1.8599854,-24.899994]|1689110108259
21|AK09918C|[-5.7599945,-2.0399933,-24.899994]|1689110108279
21|AK09918C|[-5.3399963,-1.6199951,-24.539993]|1689110108299
21|AK09918C|[-5.3399963,-1.6199951,-24.059998]|1689110108320
21|AK09918C|[-5.279999,-1.6199951,-23.87999]|1689110108340
21|AK09918C|[-6.0,-1.7999878,-23.87999]|1689110108360
21|AK09918C|[-6.599991,-1.6199951,-24.23999]|1689110108380
21|AK09918C|[-6.9599915,-1.4399872,-24.179993]|1689110108400
21|AK09918C|[-6.9599915,-1.9799957,-24.539993]|1689110108420
21|AK09918C|[-6.599991,-1.5599976,-24.479996]|1689110108440
21|AK09918C|[-6.6599884,-2.219986,-24.059998]|1689110108459
21|AK09918C|[-6.779999,-2.219986,-24.059998]|1689110108479
21|AK09918C|[-7.019989,-2.0399933,-23.64]|1689110108499
21|AK09918C|[-6.9599915,-2.4599915,-23.519989]|1689110108519
21|AK09918C|[-7.1399994,-1.8599854,-23.87999]|1689110108539
21|AK09918C|[-6.23999,-1.6799927,-23.87999]|1689110108560
21|AK09918C|[-6.1799927,-1.6799927,-23.939987]|1689110108580
21|AK09918C|[-6.299988,-1.3199921,-24.059998]|1689110108600
21|AK09918C|[-5.699997,-1.7399902,-23.579987]|1689110108620
21|AK09918C|[-6.23999,-1.6199951,-23.579987]|1689110108640
21|AK09918C|[-6.5399933,-1.1399994,-23.64]|1689110108660
21|AK09918C|[-6.5399933,-1.0799866,-23.759995]|1689110108680
21|AK09918C|[-6.6599884,-0.7799988,-24.0]|1689110108700
21|AK09918C|[-6.5399933,-1.3799896,-24.299988]|1689110108719
21|AK09918C|[-6.3599854,-1.8599854,-24.299988]|1689110108739
21|AK09918C|[-6.23999,-2.0399933,-24.479996]|1689110108759
21|AK09918C|[-6.4799957,-2.4599915,-24.659988]|1689110108780
21|AK09918C|[-6.4799957,-1.8599854,-24.539993]|1689110108800
21|AK09918C|[-6.599991,-1.5,-24.479996]|1689110108820
21|AK09918C|[-6.8399963,-1.3199921,-24.419998]|1689110108840
21|AK09918C|[-6.719986,-0.95999146,-24.539993]|1689110108860
21|AK09918C|[-6.8399963,-1.5,-24.539993]|1689110108880
21|AK09918C|[-6.8399963,-1.3799896,-24.899994]|1689110108900
21|AK09918C|[-6.419998,-1.199997,-24.899994]|1689110108919
21|AK09918C|[-5.8799896,-1.1399994,-25.14]|1689110108939
21|AK09918C|[-6.23999,-0.83999634,-25.079987]|1689110108959
21|AK09918C|[-6.1799927,-0.83999634,-24.779999]|1689110108979
21|AK09918C|[-6.1799927,-1.0799866,-25.079987]|1689110108999
21|AK09918C|[-6.6599884,-1.0799866,-24.539993]|1689110109020
21|AK09918C|[-6.23999,-1.0799866,-24.299988]|1689110109040
21|AK09918C|[-6.119995,-0.95999146,-24.539993]|1689110109060
21|AK09918C|[-6.0,-0.6599884,-24.119995]|1689110109080
21|AK09918C|[-5.819992,-0.35998535,-24.179993]|1689110109100
21|AK09918C|[-5.939987,-0.6599884,-24.479996]|1689110109120
21|AK09918C|[-5.8799896,-0.83999634,-24.119995]|1689110109140
21|AK09918C|[-5.819992,-0.83999634,-24.299988]|1689110109159
21|AK09918C|[-5.7599945,-1.3799896,-24.659988]|1689110109179
21|AK09918C|[-5.6399994,-0.8999939,-24.719986]|1689110109199
21|AK09918C|[-5.399994,-0.83999634,-24.659988]|1689110109219
21|AK09918C|[-5.3399963,-1.019989,-24.299988]|1689110109239
21|AK09918C|[-5.819992,-0.83999634,-23.759995]|1689110109260
21|AK09918C|[-6.1799927,-0.83999634,-23.87999]|1689110109280
21|AK09918C|[-6.299988,-0.95999146,-24.299988]|1689110109300
21|AK09918C|[-6.3599854,-1.1399994,-24.899994]|1689110109320
21|AK09918C|[-6.599991,-1.1399994,-25.14]|1689110109340
21|AK09918C|[-6.3599854,-0.83999634,-24.779999]|1689110109360
21|AK09918C|[-6.4799957,-1.0799866,-25.079987]|1689110109380
21|AK09918C|[-6.4799957,-1.199997,-25.259995]|1689110109399
21|AK09918C|[-5.939987,-1.2599945,-25.37999]|1689110109419
21|AK09918C|[-5.939987,-1.9199982,-25.679993]|1689110109439
21|AK09918C|[-5.4599915,-1.6799927,-25.559998]|1689110109459
21|AK09918C|[-5.279999,-1.6199951,-25.019989]|1689110109480
21|AK09918C|[-5.4599915,-1.2599945,-24.959991]|1689110109500
21|AK09918C|[-5.4599915,-1.2599945,-25.079987]|1689110109520
21|AK09918C|[-6.0599976,-1.019989,-25.14]|1689110109540
21|AK09918C|[-6.5399933,-0.7799988,-25.319992]|1689110109560
21|AK09918C|[-6.419998,-0.7799988,-25.259995]|1689110109580
21|AK09918C|[-6.4799957,-0.47999573,-25.199997]|1689110109600
21|AK09918C|[-6.0599976,-0.23999023,-25.14]|1689110109620
21|AK09918C|[-5.699997,-0.71998596,-25.559998]|1689110109639
21|AK09918C|[-5.399994,-0.83999634,-25.73999]|1689110109659
21|AK09918C|[-5.099991,-0.95999146,-25.5]|1689110109680
21|AK09918C|[-5.279999,-1.6799927,-25.319992]|1689110109700
21|AK09918C|[-5.279999,-1.3199921,-25.199997]|1689110109720
21|AK09918C|[-5.0399933,-1.5599976,-25.079987]|1689110109740
21|AK09918C|[-5.099991,-1.7399902,-24.659988]|1689110109759
21|AK09918C|[-4.799988,-1.7399902,-24.899994]|1689110109779
21|AK09918C|[-4.5,-1.6199951,-24.839996]|1689110109799
21|AK09918C|[-4.8599854,-1.5,-24.959991]|1689110109820
21|AK09918C|[-4.6799927,-1.6199951,-25.799988]|1689110109840
21|AK09918C|[-5.0399933,-1.3199921,-25.5]|1689110109860
21|AK09918C|[-5.3399963,-0.8999939,-25.619995]|1689110109880
21|AK09918C|[-5.4599915,-0.83999634,-25.559998]|1689110109900
21|AK09918C|[-5.5799866,-0.47999573,-25.439987]|1689110109920
21|AK09918C|[-5.5799866,-0.35998535,-25.439987]|1689110109939
21|AK09918C|[-5.6399994,-0.6599884,-25.199997]|1689110109959
21|AK09918C|[-5.5799866,-0.83999634,-25.439987]|1689110109979
21|AK09918C|[-5.519989,-1.019989,-25.37999]|1689110109999
21|AK09918C|[-5.399994,-1.3799896,-25.559998]|1689110110020
21|AK09918C|[-5.5799866,-1.3799896,-25.619995]|1689110110040
21|AK09918C|[-5.7599945,-1.3199921,-25.37999]|1689110110060
21|AK09918C|[-5.7599945,-1.0799866,-25.259995]|1689110110080
21|AK09918C|[-5.7599945,-1.2599945,-24.659988]|1689110110100
21|AK09918C|[-5.219986,-1.7399902,-24.359985]|1689110110120
21|AK09918C|[-5.0399933,-1.7999878,-24.23999]|1689110110139
21|AK09918C|[-5.279999,-1.9799957,-24.479996]|1689110110159
21|AK09918C|[-5.399994,-1.9799957,-24.839996]|1689110110179
21|AK09918C|[-5.4599915,-1.6199951,-25.14]|1689110110200
21|AK09918C|[-5.3399963,-2.0399933,-25.199997]|1689110110220
21|AK09918C|[-5.279999,-2.219986,-24.839996]|1689110110240
21|AK09918C|[-5.1599884,-1.7399902,-25.14]|1689110110260
21|AK09918C|[-5.279999,-1.9199982,-25.019989]|1689110110280
21|AK09918C|[-5.7599945,-1.7399902,-25.079987]|1689110110300
21|AK09918C|[-5.8799896,-1.7399902,-25.37999]|1689110110319
21|AK09918C|[-5.6399994,-1.9799957,-25.199997]|1689110110339
21|AK09918C|[-5.7599945,-1.8599854,-25.37999]|1689110110359
21|AK09918C|[-5.4599915,-1.8599854,-25.319992]|1689110110379
21|AK09918C|[-4.919998,-1.9799957,-24.659988]|1689110110400
21|AK09918C|[-5.099991,-1.7399902,-24.959991]|1689110110420
21|AK09918C|[-5.3399963,-1.7999878,-24.839996]|1689110110440
21|AK09918C|[-5.219986,-1.5,-24.719986]|1689110110460
21|AK09918C|[-5.3399963,-1.0799866,-24.959991]|1689110110480
21|AK09918C|[-5.0399933,-0.95999146,-24.59999]|1689110110499
21|AK09918C|[-4.619995,-0.95999146,-24.59999]|1689110110519
21|AK09918C|[-4.619995,-1.199997,-24.479996]|1689110110539
21|AK09918C|[-4.619995,-1.3199921,-24.899994]|1689110110559
21|AK09918C|[-4.73999,-1.019989,-24.959991]|1689110110580
21|AK09918C|[-4.619995,-1.199997,-25.37999]|1689110110600
21|AK09918C|[-4.5,-1.199997,-25.079987]|1689110110620
21|AK09918C|[-4.5599976,-1.5599976,-24.659988]|1689110110640
21|AK09918C|[-4.8599854,-1.5599976,-24.59999]|1689110110660
21|AK09918C|[-5.1599884,-0.95999146,-24.299988]|1689110110680
21|AK09918C|[-5.279999,-0.71998596,-24.59999]|1689110110699
21|AK09918C|[-5.219986,-0.8999939,-24.59999]|1689110110719
21|AK09918C|[-4.919998,-1.2599945,-24.23999]|1689110110739
21|AK09918C|[-4.919998,-1.6799927,-23.939987]|1689110110760
21|AK09918C|[-5.0399933,-1.9199982,-24.119995]|1689110110780
21|AK09918C|[-5.1599884,-1.3199921,-24.359985]|1689110110800
21|AK09918C|[-5.519989,-1.199997,-24.659988]|1689110110820
21|AK09918C|[-5.939987,-1.1399994,-24.959991]|1689110110840
21|AK09918C|[-5.819992,-1.1399994,-25.14]|1689110110860
21|AK09918C|[-5.699997,-1.7399902,-25.37999]|1689110110879
21|AK09918C|[-5.4599915,-2.0399933,-25.859985]|1689110110899
21|AK09918C|[-4.919998,-1.6799927,-25.919998]|1689110110919
21|AK09918C|[-4.73999,-2.0399933,-25.5]|1689110110940
21|AK09918C|[-4.9799957,-1.8599854,-24.899994]|1689110110960
21|AK09918C|[-5.099991,-1.8599854,-24.299988]|1689110110980
21|AK09918C|[-5.3399963,-2.1599884,-24.359985]|1689110111000
21|AK09918C|[-5.819992,-1.5599976,-24.299988]|1689110111020
21|AK09918C|[-5.6399994,-1.3799896,-24.359985]|1689110111040
21|AK09918C|[-5.699997,-1.019989,-24.659988]|1689110111059
21|AK09918C|[-5.699997,-1.019989,-24.359985]|1689110111079
21|AK09918C|[-5.3399963,-1.3799896,-24.779999]|1689110111099
21|AK09918C|[-5.219986,-1.3199921,-25.019989]|1689110111119
21|AK09918C|[-4.619995,-1.8599854,-25.259995]|1689110111140
21|AK09918C|[-4.439987,-2.1599884,-25.37999]|1689110111160
21|AK09918C|[-4.619995,-1.9199982,-24.959991]|1689110111180
21|AK09918C|[-4.8599854,-1.9199982,-24.959991]|1689110111200
21|AK09918C|[-5.3399963,-1.5,-24.23999]|1689110111220
21|AK09918C|[-5.0399933,-1.6799927,-24.179993]|1689110111240
21|AK09918C|[-4.5599976,-1.7399902,-24.419998]|1689110111259
21|AK09918C|[-4.319992,-2.1599884,-24.119995]|1689110111279
21|AK09918C|[-4.5599976,-2.0399933,-24.359985]|1689110111299
21|AK09918C|[-5.219986,-1.9199982,-24.299988]|1689110111320
21|AK09918C|[-5.219986,-2.3399963,-24.59999]|1689110111340
21|AK09918C|[-5.1599884,-1.8599854,-24.59999]|1689110111360
21|AK09918C|[-4.73999,-1.9799957,-24.719986]|1689110111380
21|AK09918C|[-4.619995,-2.2799988,-24.899994]|1689110111400
21|AK09918C|[-5.1599884,-2.3399963,-24.719986]|1689110111420
21|AK09918C|[-5.099991,-2.7599945,-25.37999]|1689110111439
21|AK09918C|[-5.399994,-3.0599976,-25.14]|1689110111459
21|AK09918C|[-5.1599884,-2.6399994,-24.719986]|1689110111479
21|AK09918C|[-4.9799957,-2.4599915,-24.59999]|1689110111500
21|AK09918C|[-5.4599915,-2.4599915,-24.539993]|1689110111520
21|AK09918C|[-5.8799896,-2.0999908,-24.719986]|1689110111540
21|AK09918C|[-6.23999,-2.4599915,-25.37999]|1689110111560
21|AK09918C|[-6.599991,-2.2799988,-25.439987]|1689110111580
21|AK09918C|[-6.419998,-2.4599915,-25.14]|1689110111599
21|AK09918C|[-5.939987,-2.4599915,-25.37999]|1689110111619
21|AK09918C|[-6.119995,-1.9799957,-24.839996]|1689110111639
21|AK09918C|[-5.8799896,-1.7999878,-24.959991]|1689110111660
21|AK09918C|[-6.0599976,-1.8599854,-25.259995]|1689110111680
21|AK09918C|[-6.23999,-2.1599884,-24.779999]|1689110111700
21|AK09918C|[-5.699997,-2.4599915,-25.619995]|1689110111720
21|AK09918C|[-5.5799866,-2.6399994,-25.559998]|1689110111740
21|AK09918C|[-5.3399963,-2.2799988,-25.259995]|1689110111760
21|AK09918C|[-5.1599884,-2.0399933,-25.37999]|1689110111779
21|AK09918C|[-5.3399963,-2.0399933,-24.959991]|1689110111799
21|AK09918C|[-5.3399963,-1.9199982,-24.959991]|1689110111819
21|AK09918C|[-5.3399963,-1.9199982,-24.899994]|1689110111840
21|AK09918C|[-4.919998,-1.9199982,-24.899994]|1689110111860
21|AK09918C|[-5.099991,-1.7999878,-24.839996]|1689110111880
21|AK09918C|[-5.1599884,-1.7399902,-25.019989]|1689110111900
21|AK09918C|[-4.9799957,-1.6199951,-25.14]|1689110111920
21|AK09918C|[-5.3399963,-1.8599854,-25.019989]|1689110111939
21|AK09918C|[-5.1599884,-1.4399872,-24.959991]|1689110111959
21|AK09918C|[-5.1599884,-1.4399872,-24.539993]|1689110111979
21|AK09918C|[-4.9799957,-1.4399872,-24.479996]|1689110112000
21|AK09918C|[-5.4599915,-1.1399994,-24.359985]|1689110112020
21|AK09918C|[-5.7599945,-1.7399902,-24.419998]|1689110112040
21|AK09918C|[-5.819992,-2.0399933,-24.299988]|1689110112060
21|AK09918C|[-6.119995,-1.7999878,-24.419998]|1689110112080
21|AK09918C|[-5.7599945,-1.9199982,-24.779999]|1689110112100
21|AK09918C|[-5.819992,-1.9799957,-24.839996]|1689110112119
21|AK09918C|[-6.0,-1.9799957,-25.079987]|1689110112139
21|AK09918C|[-6.299988,-2.4599915,-24.59999]|1689110112159
21|AK09918C|[-6.1799927,-2.519989,-24.59999]|1689110112180
21|AK09918C|[-6.3599854,-2.219986,-24.659988]|1689110112200
21|AK09918C|[-6.119995,-2.0399933,-24.479996]|1689110112220
21|AK09918C|[-5.819992,-1.7399902,-25.079987]|1689110112240
21|AK09918C|[-6.0599976,-1.5,-24.719986]|1689110112260
21|AK09918C|[-5.6399994,-1.3799896,-24.419998]|1689110112280
21|AK09918C|[-5.6399994,-1.6799927,-24.359985]|1689110112299
21|AK09918C|[-5.699997,-1.7399902,-24.299988]|1689110112319
21|AK09918C|[-5.4599915,-1.9799957,-24.779999]|1689110112339
21|AK09918C|[-5.819992,-1.9799957,-24.659988]|1689110112360
21|AK09918C|[-5.7599945,-2.0399933,-24.539993]|1689110112380
21|AK09918C|[-5.939987,-2.399994,-24.23999]|1689110112400
21|AK09918C|[-5.939987,-2.3399963,-24.0]|1689110112420
21|AK09918C|[-5.8799896,-2.519989,-24.23999]|1689110112440
21|AK09918C|[-5.939987,-2.219986,-24.539993]|1689110112460
21|AK09918C|[-6.1799927,-1.7399902,-24.479996]|1689110112479
21|AK09918C|[-6.599991,-1.7399902,-24.0]|1689110112499
21|AK09918C|[-6.5399933,-1.8599854,-23.819992]|1689110112519
21|AK09918C|[-7.019989,-1.6799927,-23.759995]|1689110112539
21|AK09918C|[-6.779999,-1.9799957,-24.059998]|1689110112560
21|AK09918C|[-6.599991,-2.0999908,-24.539993]|1689110112580
21|AK09918C|[-6.8399963,-1.7999878,-24.419998]|1689110112600
21|AK09918C|[-6.5399933,-1.7999878,-24.299988]|1689110112620
21|AK09918C|[-6.4799957,-1.7999878,-23.939987]|1689110112640
21|AK09918C|[-6.23999,-1.5599976,-24.059998]|1689110112660
21|AK09918C|[-6.119995,-1.5599976,-24.359985]|1689110112679
21|AK09918C|[-6.5399933,-1.5599976,-24.719986]|1689110112699
21|AK09918C|[-6.5399933,-1.2599945,-25.259995]|1689110112719
21|AK09918C|[-7.0799866,-1.4399872,-25.619995]|1689110112740
21|AK09918C|[-7.1399994,-1.5599976,-25.559998]|1689110112760
21|AK09918C|[-6.779999,-1.3799896,-25.679993]|1689110112780
21|AK09918C|[-7.019989,-1.4399872,-25.079987]|1689110112800
21|AK09918C|[-6.4799957,-1.1399994,-24.59999]|1689110112820
21|AK09918C|[-6.5399933,-1.3799896,-24.899994]|1689110112840
21|AK09918C|[-6.779999,-1.7399902,-25.019989]|1689110112859
21|AK09918C|[-6.599991,-1.8599854,-25.37999]|1689110112879
21|AK09918C|[-6.8399963,-2.1599884,-25.439987]|1689110112899
21|AK09918C|[-6.899994,-1.9199982,-25.079987]|1689110112920
21|AK09918C|[-6.5399933,-1.3799896,-24.839996]|1689110112940
21|AK09918C|[-6.8399963,-1.4399872,-24.899994]|1689110112960
21|AK09918C|[-6.779999,-1.199997,-24.719986]|1689110112980
