statusId | label
9|Sit
10|Sit (phone)
11|Walk
12|Walk (phone)
statusId|sensorName|value|timestamp
9|AK09918C|[-22.859985,-48.42,22.259995]|1689109220263
9|AK09918C|[-23.279999,-49.14,22.14]|1689109220283
9|AK09918C|[-23.819992,-49.679993,22.37999]|1689109220303
9|AK09918C|[-23.699997,-49.37999,22.259995]|1689109220323
9|AK09918C|[-23.519989,-49.5,22.619995]|1689109220343
9|AK09918C|[-23.399994,-49.319992,22.979996]|1689109220363
9|AK09918C|[-23.039993,-48.78,22.679993]|1689109220383
9|AK09918C|[-23.279999,-48.95999,22.619995]|1689109220403
9|AK09918C|[-22.979996,-48.899994,22.5]|1689109220423
9|AK09918C|[-23.039993,-49.199997,21.959991]|1689109220443
9|AK09918C|[-22.979996,-49.37999,22.019989]|1689109220463
9|AK09918C|[-22.859985,-49.37999,22.019989]|1689109220483
9|AK09918C|[-22.979996,-49.14,21.659988]|1689109220502
9|AK09918C|[-23.219986,-48.479996,21.959991]|1689109220523
9|AK09918C|[-22.859985,-48.839996,22.259995]|1689109220543
9|AK09918C|[-22.73999,-48.839996,22.37999]|1689109220563
9|AK09918C|[-22.679993,-48.839996,22.679993]|1689109220583
9|AK09918C|[-22.37999,-49.01999,22.619995]|1689109220603
9|AK09918C|[-22.799988,-48.719986,22.37999]|1689109220623
9|AK09918C|[-22.799988,-48.839996,22.5]|1689109220643
9|AK09918C|[-22.559998,-48.78,22.079987]|1689109220663
9|AK09918C|[-22.619995,-48.65999,21.779999]|1689109220682
9|AK09918C|[-22.679993,-48.78,21.959991]|1689109220703
9|AK09918C|[-23.039993,-48.899994,21.719986]|1689109220723
9|AK09918C|[-23.699997,-49.37999,21.899994]|1689109220743
9|AK09918C|[-24.359985,-49.5,22.37999]|1689109220763
9|AK09918C|[-24.059998,-49.5,22.14]|1689109220783
9|AK09918C|[-23.939987,-48.839996,21.839996]|1689109220803
9|AK09918C|[-23.579987,-48.299988,21.719986]|1689109220823
9|AK09918C|[-22.979996,-48.179993,21.659988]|1689109220843
9|AK09918C|[-23.09999,-48.0,21.779999]|1689109220863
9|AK09918C|[-22.979996,-48.23999,21.719986]|1689109220882
9|AK09918C|[-22.979996,-48.059998,21.659988]|1689109220903
9|AK09918C|[-22.859985,-48.42,21.479996]|1689109220923
9|AK09918C|[-23.159988,-48.719986,21.059998]|1689109220943
9|AK09918C|[-23.399994,-48.899994,21.779999]|1689109220963
9|AK09918C|[-23.459991,-49.5,21.959991]|1689109220983
9|AK09918C|[-23.219986,-49.14,22.259995]|1689109221003
9|AK09918C|[-22.73999,-48.95999,22.37999]|1689109221023
9|AK09918C|[-22.679993,-49.01999,21.59999]|1689109221043
9|AK09918C|[-22.619995,-49.14,21.299988]|1689109221062
9|AK09918C|[-22.439987,-49.199997,20.939987]|1689109221083
9|AK09918C|[-22.679993,-49.14,21.059998]|1689109221103
9|AK09918C|[-22.5,-49.079987,21.779999]|1689109221123
9|AK09918C|[-22.679993,-48.59999,21.839996]|1689109221143
9|AK09918C|[-23.519989,-48.479996,21.719986]|1689109221163
9|AK09918C|[-23.759995,-48.539993,21.839996]|1689109221183
9|AK09918C|[-23.819992,-48.42,21.299988]|1689109221203
9|AK09918C|[-23.519989,-48.42,21.899994]|1689109221223
9|AK09918C|[-23.279999,-48.299988,22.259995]|1689109221243
9|AK09918C|[-22.799988,-48.119995,21.899994]|1689109221263
9|AK09918C|[-22.439987,-48.119995,22.199997]|1689109221283
9|AK09918C|[-22.679993,-48.23999,22.259995]|1689109221303
9|AK09918C|[-22.679993,-48.539993,22.019989]|1689109221323
9|AK09918C|[-23.039993,-48.42,22.079987]|1689109221343
9|AK09918C|[-23.09999,-48.539993,22.259995]|1689109221363
9|AK09918C|[-23.09999,-48.539993,22.37999]|1689109221382
9|AK09918C|[-23.039993,-48.42,22.199997]|1689109221403
9|AK09918C|[-22.799988,-48.479996,22.679993]|1689109221423
9|AK09918C|[-23.219986,-48.42,22.619995]|1689109221443
9|AK09918C|[-23.09999,-48.78,22.679993]|1689109221463
9|AK09918C|[-22.73999,-48.78,22.979996]|1689109221483
9|AK09918C|[-22.559998,-48.899994,22.619995]|1689109221503
9|AK09918C|[-22.799988,-48.59999,22.37999]|1689109221523
9|AK09918C|[-22.319992,-48.179993,21.899994]|1689109221542
9|AK09918C|[-22.5,-48.119995,21.779999]|1689109221563
9|AK09918C|[-22.619995,-48.119995,21.839996]|1689109221583
9|AK09918C|[-22.73999,-48.059998,21.839996]|1689109221603
9|AK09918C|[-23.219986,-47.87999,21.779999]|1689109221623
9|AK09918C|[-23.399994,-47.87999,21.719986]|1689109221643
9|AK09918C|[-23.399994,-47.579987,21.59999]|1689109221663
9|AK09918C|[-22.5,-47.579987,21.779999]|1689109221683
9|AK09918C|[-22.799988,-47.699997,22.199997]|1689109221703
9|AK09918C|[-22.619995,-47.579987,22.319992]|1689109221723
9|AK09918C|[-22.859985,-47.699997,22.559998]|1689109221743
9|AK09918C|[-23.459991,-47.399994,22.439987]|1689109221763
9|AK09918C|[-23.219986,-47.939987,21.899994]|1689109221783
9|AK09918C|[-23.279999,-47.759995,21.779999]|1689109221803
9|AK09918C|[-22.799988,-47.579987,21.539993]|1689109221822
9|AK09918C|[-22.619995,-47.939987,21.539993]|1689109221843
9|AK09918C|[-22.619995,-47.579987,21.59999]|1689109221863
9|AK09918C|[-22.679993,-47.939987,21.59999]|1689109221883
9|AK09918C|[-22.799988,-48.179993,21.659988]|1689109221903
9|AK09918C|[-22.439987,-47.699997,21.479996]|1689109221923
9|AK09918C|[-22.619995,-47.759995,21.179993]|1689109221943
9|AK09918C|[-22.619995,-47.45999,21.359985]|1689109221963
9|AK09918C|[-22.979996,-47.28,21.539993]|1689109221983
9|AK09918C|[-23.219986,-47.759995,21.779999]|1689109222003
9|AK09918C|[-23.459991,-47.759995,22.14]|1689109222023
9|AK09918C|[-23.459991,-47.759995,22.559998]|1689109222043
9|AK09918C|[-23.339996,-47.64,22.259995]|1689109222063
9|AK09918C|[-23.399994,-47.87999,22.319992]|1689109222083
9|AK09918C|[-23.09999,-47.28,22.019989]|1689109222103
9|AK09918C|[-23.09999,-47.45999,21.479996]|1689109222122
9|AK09918C|[-22.979996,-47.399994,21.899994]|1689109222143
9|AK09918C|[-23.039993,-47.219986,22.199997]|1689109222163
9|AK09918C|[-23.09999,-47.759995,22.079987]|1689109222183
9|AK09918C|[-22.799988,-47.45999,21.959991]|1689109222203
9|AK09918C|[-22.799988,-47.759995,21.59999]|1689109222223
9|AK09918C|[-22.679993,-47.579987,21.059998]|1689109222243
9|AK09918C|[-22.199997,-48.0,20.87999]|1689109222263
9|AK09918C|[-22.14,-48.119995,20.699997]|1689109222282
9|AK09918C|[-22.319992,-48.299988,20.87999]|1689109222303
9|AK09918C|[-22.319992,-48.719986,21.23999]|1689109222323
9|AK09918C|[-22.619995,-48.299988,21.719986]|1689109222343
9|AK09918C|[-23.399994,-48.059998,22.259995]|1689109222363
9|AK09918C|[-23.339996,-48.23999,21.779999]|1689109222383
9|AK09918C|[-23.459991,-48.0,21.839996]|1689109222403
9|AK09918C|[-23.64,-48.059998,21.299988]|1689109222423
9|AK09918C|[-22.919998,-48.059998,21.119995]|1689109222443
9|AK09918C|[-23.09999,-47.579987,21.59999]|1689109222463
9|AK09918C|[-22.919998,-47.28,21.23999]|1689109222483
9|AK09918C|[-22.559998,-46.979996,21.539993]|1689109222503
9|AK09918C|[-22.979996,-47.399994,21.479996]|1689109222523
9|AK09918C|[-22.619995,-47.64,21.659988]|1689109222543
9|AK09918C|[-22.679993,-48.0,22.019989]|1689109222563
9|AK09918C|[-22.5,-48.42,22.259995]|1689109222583
9|AK09918C|[-22.439987,-48.23999,22.37999]|1689109222603
9|AK09918C|[-22.559998,-48.0,22.079987]|1689109222623
9|AK09918C|[-22.5,-47.699997,21.419998]|1689109222643
9|AK09918C|[-22.619995,-47.399994,21.179993]|1689109222663
9|AK09918C|[-22.439987,-47.28,21.299988]|1689109222683
9|AK09918C|[-22.5,-47.51999,20.87999]|1689109222703
9|AK09918C|[-22.73999,-47.759995,21.419998]|1689109222723
9|AK09918C|[-22.919998,-47.51999,21.659988]|1689109222743
9|AK09918C|[-22.859985,-47.819992,21.359985]|1689109222763
9|AK09918C|[-23.039993,-47.819992,21.839996]|1689109222783
9|AK09918C|[-23.09999,-47.819992,21.479996]|1689109222803
9|AK09918C|[-22.979996,-48.119995,21.179993]|1689109222823
9|AK09918C|[-22.799988,-48.059998,21.23999]|1689109222843
9|AK09918C|[-22.559998,-48.0,21.299988]|1689109222862
9|AK09918C|[-22.079987,-48.299988,21.299988]|1689109222883
9|AK09918C|[-22.14,-48.119995,21.299988]|1689109222903
9|AK09918C|[-22.799988,-47.699997,21.299988]|1689109222923
9|AK09918C|[-23.09999,-47.759995,21.539993]|1689109222943
9|AK09918C|[-23.279999,-47.699997,21.959991]|1689109222963
9|AK09918C|[-23.219986,-47.699997,22.559998]|1689109222983
9|AK09918C|[-22.859985,-47.939987,22.619995]|1689109223003
9|AK09918C|[-22.619995,-48.119995,22.259995]|1689109223022
9|AK09918C|[-22.619995,-48.119995,22.019989]|1689109223043
9|AK09918C|[-22.73999,-48.479996,21.659988]|1689109223063
9|AK09918C|[-22.799988,-48.23999,21.59999]|1689109223083
9|AK09918C|[-22.799988,-47.87999,21.659988]|1689109223103
9|AK09918C|[-22.5,-47.64,21.959991]|1689109223123
9|AK09918C|[-22.319992,-47.64,21.959991]|1689109223143
9|AK09918C|[-22.559998,-47.51999,22.199997]|1689109223162
9|AK09918C|[-22.73999,-47.819992,22.439987]|1689109223183
9|AK09918C|[-23.219986,-47.87999,22.619995]|1689109223203
9|AK09918C|[-23.699997,-47.699997,22.37999]|1689109223223
9|AK09918C|[-23.219986,-48.0,22.319992]|1689109223243
9|AK09918C|[-23.09999,-47.939987,22.14]|1689109223263
9|AK09918C|[-22.919998,-48.059998,21.839996]|1689109223283
9|AK09918C|[-22.73999,-47.87999,21.839996]|1689109223303
9|AK09918C|[-23.039993,-48.23999,21.719986]|1689109223322
9|AK09918C|[-22.979996,-48.299988,21.779999]|1689109223343
9|AK09918C|[-22.919998,-48.299988,21.719986]|1689109223363
9|AK09918C|[-23.09999,-48.719986,22.079987]|1689109223383
9|AK09918C|[-22.979996,-48.179993,21.779999]|1689109223403
9|AK09918C|[-23.219986,-48.59999,21.179993]|1689109223423
9|AK09918C|[-23.039993,-48.479996,21.119995]|1689109223443
9|AK09918C|[-22.859985,-48.299988,20.699997]|1689109223463
9|AK09918C|[-22.859985,-48.36,21.119995]|1689109223483
9|AK09918C|[-22.37999,-47.759995,21.779999]|1689109223503
9|AK09918C|[-22.559998,-47.759995,21.959991]|1689109223523
9|AK09918C|[-22.799988,-47.759995,22.199997]|1689109223543
9|AK09918C|[-22.919998,-47.87999,21.779999]|1689109223563
9|AK09918C|[-23.399994,-47.699997,21.959991]|1689109223583
9|AK09918C|[-23.519989,-48.0,21.539993]|1689109223602
9|AK09918C|[-23.219986,-47.699997,21.959991]|1689109223623
9|AK09918C|[-23.579987,-48.119995,21.899994]|1689109223643
9|AK09918C|[-23.219986,-48.119995,21.299988]|1689109223663
9|AK09918C|[-22.5,-47.579987,21.719986]|1689109223683
9|AK09918C|[-22.559998,-47.819992,20.939987]|1689109223703
9|AK09918C|[-22.019989,-47.28,21.899994]|1689109223723
9|AK09918C|[-21.839996,-47.219986,21.959991]|1689109223743
9|AK09918C|[-22.799988,-47.45999,21.779999]|1689109223763
9|AK09918C|[-23.279999,-47.399994,22.319992]|1689109223783
9|AK09918C|[-23.519989,-47.28,22.079987]|1689109223803
9|AK09918C|[-24.179993,-48.059998,22.079987]|1689109223823
9|AK09918C|[-23.939987,-48.059998,21.479996]|1689109223843
9|AK09918C|[-23.699997,-48.119995,21.0]|1689109223863
9|AK09918C|[-23.939987,-48.59999,20.87999]|1689109223882
9|AK09918C|[-23.519989,-47.939987,21.419998]|1689109223903
9|AK09918C|[-23.519989,-47.819992,22.019989]|1689109223923
9|AK09918C|[-23.459991,-48.119995,22.859985]|1689109223943
9|AK09918C|[-23.459991,-47.819992,22.37999]|1689109223963
9|AK09918C|[-23.699997,-48.179993,22.079987]|1689109223983
9|AK09918C|[-23.459991,-48.59999,21.959991]|1689109224003
9|AK09918C|[-23.219986,-48.299988,21.539993]|1689109224023
9|AK09918C|[-23.159988,-48.119995,22.37999]|1689109224043
9|AK09918C|[-22.799988,-48.0,22.559998]|1689109224063
9|AK09918C|[-22.799988,-47.579987,22.979996]|1689109224083
9|AK09918C|[-22.979996,-47.28,23.159988]|1689109224103
9|AK09918C|[-22.979996,-47.579987,22.5]|1689109224123
9|AK09918C|[-23.159988,-47.219986,22.079987]|1689109224143
9|AK09918C|[-23.09999,-47.64,21.59999]|1689109224163
9|AK09918C|[-22.919998,-47.87999,21.719986]|1689109224183
9|AK09918C|[-22.319992,-47.819992,21.659988]|1689109224203
9|AK09918C|[-22.319992,-48.539993,21.959991]|1689109224223
9|AK09918C|[-22.259995,-48.059998,21.839996]|1689109224243
9|AK09918C|[-22.019989,-47.939987,22.019989]|1689109224263
9|AK09918C|[-22.079987,-48.0,22.319992]|1689109224283
9|AK09918C|[-22.019989,-47.45999,22.559998]|1689109224303
9|AK09918C|[-22.14,-47.759995,22.799988]|1689109224323
9|AK09918C|[-22.5,-47.51999,22.199997]|1689109224343
9|AK09918C|[-23.039993,-47.64,22.079987]|1689109224363
9|AK09918C|[-23.219986,-47.51999,21.779999]|1689109224383
9|AK09918C|[-23.219986,-47.51999,21.659988]|1689109224403
9|AK09918C|[-23.039993,-47.819992,22.079987]|1689109224423
9|AK09918C|[-23.09999,-47.939987,22.5]|1689109224443
9|AK09918C|[-22.979996,-48.119995,22.439987]|1689109224462
9|AK09918C|[-23.039993,-47.87999,22.559998]|1689109224483
9|AK09918C|[-23.219986,-47.759995,22.199997]|1689109224503
9|AK09918C|[-22.619995,-47.45999,22.079987]|1689109224523
9|AK09918C|[-22.73999,-47.579987,22.259995]|1689109224543
9|AK09918C|[-22.859985,-47.759995,22.319992]|1689109224563
9|AK09918C|[-23.039993,-47.939987,22.319992]|1689109224583
9|AK09918C|[-23.039993,-48.0,21.839996]|1689109224603
9|AK09918C|[-22.799988,-48.0,21.419998]|1689109224623
9|AK09918C|[-22.5,-48.0,21.299988]|1689109224643
9|AK09918C|[-22.5,-47.87999,21.479996]|1689109224663
9|AK09918C|[-22.979996,-47.819992,21.839996]|1689109224683
9|AK09918C|[-23.219986,-48.0,22.019989]|1689109224703
9|AK09918C|[-23.519989,-48.0,21.779999]|1689109224723
9|AK09918C|[-23.219986,-47.819992,21.59999]|1689109224743
9|AK09918C|[-23.219986,-47.699997,21.59999]|1689109224762
9|AK09918C|[-23.459991,-47.45999,21.779999]|1689109224783
9|AK09918C|[-23.159988,-47.399994,22.079987]|1689109224803
9|AK09918C|[-23.399994,-47.64,22.14]|1689109224823
9|AK09918C|[-23.399994,-47.759995,22.259995]|1689109224843
9|AK09918C|[-23.159988,-47.64,22.14]|1689109224863
9|AK09918C|[-23.459991,-48.119995,22.199997]|1689109224883
9|AK09918C|[-23.459991,-47.819992,22.079987]|1689109224903
9|AK09918C|[-23.399994,-47.579987,22.199997]|1689109224923
9|AK09918C|[-22.799988,-47.45999,22.199997]|1689109224943
9|AK09918C|[-22.5,-46.979996,22.079987]|1689109224963
9|AK09918C|[-22.199997,-47.219986,22.019989]|1689109224983
9|AK09918C|[-22.079987,-47.399994,21.59999]|1689109225003
9|AK09918C|[-22.919998,-47.219986,21.959991]|1689109225023
9|AK09918C|[-23.039993,-47.339996,21.899994]|1689109225043
9|AK09918C|[-22.73999,-47.819992,21.959991]|1689109225062
9|AK09918C|[-22.5,-48.119995,22.079987]|1689109225083
9|AK09918C|[-21.899994,-48.36,21.779999]|1689109225103
9|AK09918C|[-21.659988,-48.23999,21.839996]|1689109225123
9|AK09918C|[-21.839996,-47.87999,21.479996]|1689109225143
9|AK09918C|[-21.479996,-47.399994,21.539993]|1689109225163
9|AK09918C|[-21.539993,-47.51999,21.59999]|1689109225183
9|AK09918C|[-21.299988,-47.819992,21.719986]|1689109225203
9|AK09918C|[-21.179993,-47.51999,22.37999]|1689109225222
9|AK09918C|[-21.359985,-47.699997,22.619995]|1689109225243
9|AK09918C|[-21.0,-47.699997,22.5]|1689109225263
9|AK09918C|[-20.819992,-47.51999,22.37999]|1689109225283
9|AK09918C|[-20.519989,-48.36,22.199997]|1689109225303
9|AK09918C|[-20.399994,-48.59999,22.14]|1689109225323
9|AK09918C|[-19.919998,-49.199997,22.019989]|1689109225343
9|AK09918C|[-19.5,-49.319992,22.259995]|1689109225363
9|AK09918C|[-18.959991,-48.899994,21.899994]|1689109225383
9|AK09918C|[-18.659988,-49.319992,21.719986]|1689109225403
9|AK09918C|[-18.179993,-48.95999,21.839996]|1689109225423
9|AK09918C|[-17.87999,-48.95999,22.259995]|1689109225443
9|AK09918C|[-17.939987,-49.01999,22.619995]|1689109225463
9|AK09918C|[-17.699997,-48.479996,22.199997]|1689109225483
9|AK09918C|[-18.179993,-48.78,22.439987]|1689109225503
9|AK09918C|[-18.719986,-49.01999,21.959991]|1689109225523
9|AK09918C|[-19.019989,-48.719986,22.079987]|1689109225543
9|AK09918C|[-19.019989,-48.59999,22.439987]|1689109225563
9|AK09918C|[-19.019989,-48.179993,22.14]|1689109225583
9|AK09918C|[-19.37999,-48.059998,22.14]|1689109225603
9|AK09918C|[-20.039993,-47.699997,21.779999]|1689109225623
9|AK09918C|[-20.699997,-47.819992,21.539993]|1689109225643
9|AK09918C|[-21.0,-47.15999,21.59999]|1689109225662
9|AK09918C|[-20.87999,-46.799988,21.359985]|1689109225683
9|AK09918C|[-20.64,-46.679993,21.659988]|1689109225703
9|AK09918C|[-20.64,-46.14,21.779999]|1689109225723
9|AK09918C|[-20.64,-46.679993,21.659988]|1689109225743
9|AK09918C|[-20.87999,-46.5,21.779999]|1689109225763
9|AK09918C|[-20.87999,-46.979996,21.359985]|1689109225783
9|AK09918C|[-21.179993,-47.699997,21.659988]|1689109225802
9|AK09918C|[-21.299988,-47.219986,21.659988]|1689109225823
9|AK09918C|[-21.0,-46.799988,21.659988]|1689109225843
9|AK09918C|[-20.819992,-46.319992,21.719986]|1689109225863
9|AK09918C|[-20.399994,-45.839996,21.479996]|1689109225883
9|AK09918C|[-20.279999,-46.01999,21.299988]|1689109225903
9|AK09918C|[-20.64,-46.559998,21.299988]|1689109225923
9|AK09918C|[-20.819992,-46.73999,21.539993]|1689109225942
9|AK09918C|[-20.939987,-46.73999,21.539993]|1689109225963
9|AK09918C|[-20.819992,-46.619995,21.779999]|1689109225983
9|AK09918C|[-20.64,-46.559998,21.779999]|1689109226003
9|AK09918C|[-20.699997,-46.619995,21.779999]|1689109226023
9|AK09918C|[-20.759995,-46.559998,21.719986]|1689109226043
9|AK09918C|[-20.759995,-46.799988,21.359985]|1689109226063
9|AK09918C|[-20.519989,-46.86,21.059998]|1689109226083
9|AK09918C|[-20.219986,-46.5,20.939987]|1689109226103
9|AK09918C|[-19.979996,-46.37999,21.119995]|1689109226123
9|AK09918C|[-20.219986,-46.259995,21.179993]|1689109226143
9|AK09918C|[-20.159988,-46.199997,21.659988]|1689109226163
9|AK09918C|[-20.579987,-46.01999,21.479996]|1689109226183
9|AK09918C|[-20.819992,-46.079987,20.87999]|1689109226203
9|AK09918C|[-20.64,-46.199997,21.419998]|1689109226223
9|AK09918C|[-21.359985,-46.079987,21.299988]|1689109226242
9|AK09918C|[-21.119995,-45.899994,20.939987]|1689109226263
9|AK09918C|[-21.119995,-46.01999,21.179993]|1689109226283
9|AK09918C|[-20.939987,-45.95999,20.819992]|1689109226303
9|AK09918C|[-21.179993,-46.199997,20.519989]|1689109226323
9|AK09918C|[-21.899994,-46.559998,21.179993]|1689109226343
9|AK09918C|[-22.199997,-46.559998,21.719986]|1689109226363
9|AK09918C|[-22.37999,-46.319992,21.719986]|1689109226383
9|AK09918C|[-21.839996,-46.079987,21.659988]|1689109226402
9|AK09918C|[-21.419998,-46.259995,21.719986]|1689109226423
9|AK09918C|[-21.179993,-46.199997,21.719986]|1689109226443
9|AK09918C|[-21.659988,-45.95999,21.479996]|1689109226463
9|AK09918C|[-21.539993,-46.079987,21.59999]|1689109226483
9|AK09918C|[-21.719986,-45.719986,21.359985]|1689109226503
9|AK09918C|[-22.019989,-45.23999,20.939987]|1689109226523
9|AK09918C|[-21.899994,-45.23999,21.119995]|1689109226542
9|AK09918C|[-22.079987,-45.0,21.179993]|1689109226563
9|AK09918C|[-22.319992,-45.299988,20.939987]|1689109226583
9|AK09918C|[-22.439987,-45.539993,20.939987]|1689109226603
9|AK09918C|[-22.439987,-45.479996,20.759995]|1689109226623
9|AK09918C|[-22.679993,-45.059998,20.939987]|1689109226643
9|AK09918C|[-22.37999,-44.579987,20.819992]|1689109226663
9|AK09918C|[-22.199997,-44.759995,20.699997]|1689109226682
9|AK09918C|[-22.079987,-44.939987,20.64]|1689109226703
9|AK09918C|[-21.479996,-45.23999,20.519989]|1689109226723
9|AK09918C|[-21.179993,-45.299988,20.64]|1689109226743
9|AK09918C|[-20.699997,-44.819992,20.699997]|1689109226763
9|AK09918C|[-20.279999,-43.979996,20.819992]|1689109226783
9|AK09918C|[-20.519989,-43.37999,20.219986]|1689109226803
9|AK09918C|[-20.219986,-42.95999,20.09999]|1689109226823
9|AK09918C|[-19.979996,-43.01999,19.859985]|1689109226843
9|AK09918C|[-19.919998,-43.92,19.859985]|1689109226863
9|AK09918C|[-19.37999,-44.45999,20.279999]|1689109226883
9|AK09918C|[-19.079987,-45.719986,20.579987]|1689109226903
9|AK09918C|[-19.37999,-47.15999,21.0]|1689109226923
9|AK09918C|[-18.779999,-48.59999,21.419998]|1689109226943
9|AK09918C|[-18.899994,-50.399994,22.199997]|1689109226963
9|AK09918C|[-19.199997,-51.42,23.09999]|1689109226983
9|AK09918C|[-19.5,-51.78,23.399994]|1689109227003
9|AK09918C|[-20.219986,-51.899994,23.399994]|1689109227023
9|AK09918C|[-20.699997,-51.179993,23.279999]|1689109227043
9|AK09918C|[-20.579987,-50.51999,22.559998]|1689109227063
9|AK09918C|[-19.799988,-49.679993,22.5]|1689109227083
9|AK09918C|[-19.37999,-49.259995,22.679993]|1689109227102
9|AK09918C|[-18.539993,-48.899994,22.73999]|1689109227123
9|AK09918C|[-18.179993,-48.59999,22.5]|1689109227143
9|AK09918C|[-18.299988,-48.36,22.439987]|1689109227163
9|AK09918C|[-18.479996,-47.87999,21.959991]|1689109227183
9|AK09918C|[-18.959991,-48.0,21.779999]|1689109227203
9|AK09918C|[-19.319992,-47.51999,22.079987]|1689109227223
9|AK09918C|[-19.5,-47.28,21.899994]|1689109227242
9|AK09918C|[-19.5,-46.979996,21.899994]|1689109227263
9|AK09918C|[-19.5,-46.5,21.659988]|1689109227283
9|AK09918C|[-20.039993,-46.92,21.479996]|1689109227303
9|AK09918C|[-20.459991,-47.039993,21.59999]|1689109227323
9|AK09918C|[-20.819992,-46.92,21.419998]|1689109227343
9|AK09918C|[-20.819992,-47.039993,21.59999]|1689109227363
9|AK09918C|[-21.0,-46.679993,21.959991]|1689109227383
