statusId|x|y|z|timestamp
2|0.12928689|7.61835|6.8330517|1688144447808
2|0.019153614|7.7093296|6.859388|1688144447810
2|-0.05267244|7.7093296|6.8905125|1688144447812
2|-0.18195933|7.599196|6.9407907|1688144447813
2|-0.23942018|7.52737|6.9982514|1688144447816
2|-0.24420857|7.395689|7.0102224|1688144447817
2|-0.18674773|7.314286|7.00304|1688144447820
2|-0.1364695|7.302315|6.9862804|1688144447822
2|0.0|7.3430166|6.931214|1688144447824
2|0.1340753|7.4244194|6.8785415|1688144447826
2|0.16280572|7.489063|6.849811|1688144447828
2|0.1412579|7.6135616|6.7971387|1688144447830
2|0.047884032|7.651869|6.7253127|1688144447832
2|-0.033518825|7.632715|6.7013707|1688144447833
2|-0.21068975|7.551312|6.7013707|1688144447836
2|-0.39264908|7.417237|6.7708025|1688144447837
2|-0.45250413|7.3430166|6.775591|1688144447840
2|-0.50996494|7.2328835|6.7947445|1688144447841
2|-0.49320555|7.1849995|6.7444663|1688144447844
2|-0.48602295|7.1730285|6.7085533|1688144447845
2|-0.48841715|7.180211|6.6367273|1688144447848
2|-0.47165772|7.2209125|6.519411|1688144447849
2|-0.46686932|7.2352777|6.471527|1688144447851
2|-0.4189853|7.2807674|6.3422403|1688144447854
2|-0.36152446|7.345411|6.2249246|1688144447856
2|-0.31603462|7.386112|6.1770406|1688144447858
2|-0.28491|7.48188|6.078878|1688144447859
2|-0.2633622|7.524976|6.0022635|1688144447862
2|-0.28491|7.5441294|5.997475|1688144447863
2|-0.39025488|7.515399|6.021417|1688144447865
2|-0.533907|7.4866686|6.0645127|1688144447868
2|-0.59376204|7.393295|6.0956373|1688144447869
2|-0.6847417|7.275979|6.217742|1688144447871
2|-0.7086837|7.2328835|6.2991447|1688144447873
2|-0.7350199|7.1490865|6.471527|1688144447875
2|-0.7182605|7.0700774|6.658275|1688144447877
2|-0.6967127|7.0485296|6.751649|1688144447879
2|-0.62009823|7.050924|6.9144545|1688144447882
2|-0.51714754|7.074866|7.00304|1688144447883
2|-0.46926352|7.0964136|7.005434|1688144447885
2|-0.37588966|7.1347213|6.9958572|1688144447887
2|-0.33518824|7.1969705|6.9647326|1688144447890
2|-0.32800564|7.2233067|6.921637|1688144447891
2|-0.33518824|7.2233067|6.8330517|1688144447893
2|-0.35673606|7.2113357|6.739678|1688144447895
2|-0.37828386|7.2065473|6.7229185|1688144447897
2|-0.38067806|7.2089415|6.7085533|1688144447899
2|-0.35194764|7.2185183|6.6870055|1688144447901
2|-0.320823|7.2352777|6.667852|1688144447903
2|-0.22026655|7.2927384|6.64391|1688144447905
2|-0.16998832|7.326257|6.612785|1688144447907
2|-0.1604115|7.335834|6.6103907|1688144447909
2|-0.12689269|7.374141|6.5601125|1688144447911
2|-0.12210429|7.417237|6.5146227|1688144447913
2|-0.1388637|7.4268136|6.50744|1688144447915
2|-0.15562311|7.4363904|6.4858923|1688144447917
2|-0.16759412|7.4483614|6.483498|1688144447919
2|-0.1604115|7.469909|6.4763155|1688144447921
2|-0.16519992|7.477092|6.4978633|1688144447922
2|-0.16519992|7.479486|6.505046|1688144447925
2|-0.15562311|7.491457|6.5457473|1688144447927
2|-0.15801731|7.4866686|6.6079965|1688144447929
2|-0.15322891|7.4842744|6.631939|1688144447931
2|-0.1316811|7.48188|6.658275|1688144447932
2|-0.1340753|7.491457|6.64391|1688144447935
2|-0.1316811|7.4986396|6.634333|1688144447937
2|-0.1436521|7.4962454|6.600814|1688144447938
2|-0.17956513|7.4603324|6.531382|1688144447941
2|-0.19393034|7.441179|6.495469|1688144447943
2|-0.20111294|7.417237|6.435614|1688144447945
2|-0.24899697|7.386112|6.3829417|1688144447947
2|-0.2681506|7.369353|6.375759|1688144447948
2|-0.2777274|7.335834|6.3087215|1688144447950
2|-0.31364042|7.3166804|6.2632318|1688144447953
2|-0.33518824|7.299921|6.244078|1688144447954
2|-0.34476504|7.2664022|6.196194|1688144447956
2|-0.34715924|7.2711906|6.1387334|1688144447959
2|-0.35194764|7.2831616|6.1195793|1688144447961
2|-0.3184288|7.275979|6.0716953|1688144447962
2|-0.2681506|7.2783732|6.078878|1688144447965
2|-0.24420857|7.2711906|6.0740895|1688144447966
2|-0.18195933|7.2831616|6.1123967|1688144447969
2|-0.1604115|7.309498|6.1219735|1688144447970
2|-0.16280572|7.3166804|6.114791|1688144447973
2|-0.15801731|7.309498|6.0980315|1688144447975
2|-0.17956513|7.299921|6.0764837|1688144447976
2|-0.18914193|7.2927384|6.069301|1688144447979
2|-0.20829555|7.2831616|6.069301|1688144447980
2|-0.21308395|7.275979|6.078878|1688144447983
2|-0.18674773|7.261614|6.105214|1688144447984
2|-0.14844051|7.240066|6.143522|1688144447986
2|-0.12689269|7.228095|6.1650696|1688144447989
2|-0.08379706|7.1826053|6.215348|1688144447990
2|-0.01436521|7.132327|6.2847795|1688144447992
2|0.031124622|7.1155677|6.31351|1688144447995
2|0.19393034|7.089231|6.361394|1688144447996
2|0.7398083|6.921637|6.2249246|1688144447999
2|0.8331822|6.8881183|6.215348|1688144448000
2|0.6871359|6.8545995|6.483498|1688144448002
2|0.44771573|6.88333|6.6846113|1688144448004
2|0.34955344|6.945579|6.7612257|1688144448006
2|0.2753332|7.1107793|6.8905125|1688144448008
2|0.29927522|7.2448545|6.933608|1688144448010
2|0.30885202|7.299921|6.955156|1688144448012
2|0.29688102|7.371747|6.993463|1688144448014
2|0.2753332|7.398083|7.0341644|1688144448016
2|0.260968|7.371747|7.050924|1688144448018
2|0.23223756|7.228095|7.067683|1688144448020
2|0.21547815|7.03177|7.0485296|1688144448022
2|0.18674773|6.9527617|7.038953|1688144448024
2|0.11971009|6.8091097|7.0485296|1688144448026
2|0.08619126|6.706159|7.1083846|1688144448028
2|0.090979666|6.7133417|7.1514807|1688144448030
2|0.14604631|6.799533|7.275979|1688144448032
2|0.272939|6.909666|7.3430166|1688144448034
2|0.34237084|7.201759|7.465121|1688144448036
2|0.5267244|7.575254|7.5920134|1688144448038
2|0.61291564|7.735666|7.61835|1688144448040
2|0.7158663|7.9990277|7.666234|1688144448041
2|0.7182605|8.178593|7.630321|1688144448044
2|0.6751649|8.202535|7.5824366|1688144448046
2|0.51475334|8.14268|7.477092|1688144448048
2|0.33758244|8.015787|7.381324|1688144448050
2|0.23942018|7.93199|7.345411|1688144448051
2|0.038307227|7.788338|7.3166804|1688144448054
2|-0.059855044|7.6375036|7.311892|1688144448055
2|-0.093373865|7.553706|7.299921|1688144448058
2|-0.12210429|7.40766|7.2687964|1688144448059
2|-0.11731588|7.3166804|7.141904|1688144448062
2|-0.10055647|7.2927384|7.0700774|1688144448064
2|-0.08619126|7.261614|6.9288197|1688144448065
2|-0.062249243|7.2544312|6.777985|1688144448067
2|-0.055066638|7.261614|6.7205243|1688144448070
2|-0.033518825|7.311892|6.6367273|1688144448071
2|-0.093373865|7.33344|6.5457473|1688144448074
2|-0.12449849|7.357382|6.505046|1688144448075
2|-0.20350714|7.4004774|6.399701|1688144448077
2|-0.2633622|7.4268136|6.3661823|1688144448080
2|-0.272939|7.479486|6.3781533|1688144448082
2|-0.2681506|7.5561004|6.4164605|1688144448083
2|-0.2825158|7.599196|6.4260373|1688144448086
2|-0.2873042|7.651869|6.4404025|1688144448087
2|-0.30406362|7.66384|6.4523735|1688144448089
2|-0.30645782|7.678205|6.4763155|1688144448092
2|-0.25139117|7.704541|6.5002575|1688144448093
2|-0.20111294|7.7428484|6.5337763|1688144448096
2|-0.16998832|7.7572136|6.5720835|1688144448097
2|-0.107739076|7.788338|6.6750345|1688144448099
2|-0.038307227|7.8146744|6.766014|1688144448102
2|-0.02633622|7.8146744|6.7971387|1688144448103
2|-0.0023942017|7.8027034|6.8689647|1688144448105
2|-0.016759412|7.7572136|6.9264255|1688144448108
2|-0.02633622|7.73806|6.9503675|1688144448109
2|-0.05267244|7.728483|6.9838862|1688144448112
2|-0.04070143|7.7069354|7.007828|1688144448113
2|-0.04070143|7.6734166|7.0126166|1688144448115
2|-0.021547815|7.620744|7.0341644|1688144448117
2|0.04070143|7.5944076|7.0605006|1688144448119
2|0.11492168|7.5225816|7.074866|1688144448122
2|0.272939|7.4723034|7.055712|1688144448123
2|0.39743748|7.4387846|7.038953|1688144448125
2|0.4405331|7.395689|7.0341644|1688144448127
2|0.45729253|7.386112|7.041347|1688144448129
2|0.4405331|7.3885064|7.053318|1688144448131
2|0.35434186|7.398083|7.091625|1688144448134
2|0.24660277|7.445967|7.1251445|1688144448135
2|0.21308395|7.479486|7.1107793|1688144448137
2|0.1412579|7.5441294|7.0461354|1688144448139
2|0.06703765|7.587225|7.026982|1688144448141
2|0.007182605|7.5944076|7.0485296|1688144448143
2|-0.15562311|7.5824366|7.091625|1688144448145
2|-0.30885202|7.553706|7.1275387|1688144448147
2|-0.3854665|7.5082164|7.144298|1688144448149
2|-0.45489833|7.5201874|7.156269|1688144448151
2|-0.39025488|7.66384|7.1514807|1688144448153
2|-0.35194764|7.7548194|7.129933|1688144448154
2|-0.2873042|7.8888946|7.062895|1688144448157
2|-0.29209262|7.9128366|6.9743094|1688144448159
2|-0.32321724|7.8865004|6.9264255|1688144448161
2|-0.39264908|7.836222|6.823475|1688144448163
2|-0.40940848|7.833828|6.7348895|1688144448165
2|-0.4237737|7.8386164|6.6726403|1688144448167
2|-0.44771573|7.8410106|6.5241995|1688144448169
2|-0.51954174|7.764396|6.4068837|1688144448171
2|-0.5602432|7.7332716|6.3470287|1688144448172
2|-0.60094464|7.6590514|6.227319|1688144448175
2|-0.6368576|7.603985|6.105214|1688144448177
2|-0.6464345|7.577648|6.054936|1688144448178
2|-0.63206923|7.536947|5.9687448|1688144448181
2|-0.60573304|7.5201874|5.925649|1688144448182
2|-0.5530606|7.493851|5.851429|1688144448185
2|-0.47884035|7.4962454|5.781997|1688144448187
2|-0.4429273|7.4986396|5.7628436|1688144448188
2|-0.37828386|7.5106106|5.7604494|1688144448191
2|-0.33758244|7.503428|5.767632|1688144448192
2|-0.32321724|7.4986396|5.791574|1688144448195
2|-0.2657564|7.4962454|5.8466406|1688144448197
2|-0.20350714|7.515399|5.8945246|1688144448198
2|-0.16519992|7.5201874|5.9041014|1688144448201
2|-0.11492168|7.5201874|5.9424086|1688144448202
2|-0.1316811|7.524976|6.007052|1688144448204
2|-0.14604631|7.524976|6.045359|1688144448207
2|-0.15083471|7.491457|6.1100025|1688144448208
2|-0.14604631|7.491457|6.160281|1688144448211
2|-0.1388637|7.491457|6.184223|1688144448212
2|-0.093373865|7.479486|6.244078|1688144448215
2|-0.07182605|7.515399|6.2967505|1688144448216
2|-0.06703765|7.5345526|6.3230867|1688144448218
2|-0.047884032|7.565677|6.363788|1688144448220
2|-0.031124622|7.606379|6.4140663|1688144448222
2|-0.019153614|7.6231384|6.4427967|1688144448224
2|0.007182605|7.6494746|6.4667387|1688144448227
2|0.035913024|7.6614456|6.4739213|1688144448228
2|0.047884032|7.678205|6.4739213|1688144448230
2|0.08619126|7.690176|6.4499793|1688144448233
2|0.1436521|7.711724|6.421249|1688144448235
2|0.17477672|7.728483|6.4739213|1688144448236
2|-0.021547815|7.6590514|6.5361705|1688144448238
2|-0.1436521|7.6135616|6.5361705|1688144448241
2|-0.35673606|7.5441294|6.5098343|1688144448242
2|-0.51475334|7.5082164|6.517017|1688144448244
2|-0.5506664|7.503428|6.5241995|1688144448246
2|-0.50757074|7.5106106|6.4523735|1688144448248
2|-0.557849|7.503428|6.5241995|1688144448250
2|-0.61770403|7.503428|6.576872|1688144448252
2|-0.6799533|7.539341|6.667852|1688144448254
2|-0.6823475|7.606379|6.6893997|1688144448256
2|-0.6703765|7.639898|6.6846113|1688144448257
2|-0.61770403|7.7069354|6.612785|1688144448260
2|-0.5363012|7.747637|6.5098343|1688144448262
2|-0.51235914|7.7787614|6.4667387|1688144448264
2|-0.48841715|7.8146744|6.385336|1688144448266
2|-0.50038815|7.809886|6.26802|1688144448268
2|-0.5315128|7.771579|6.2105594|1688144448270
2|-0.5626374|7.7428484|6.133945|1688144448272
2|-0.557849|7.7452426|6.093243|1688144448274
2|-0.5746084|7.7308774|6.007052|1688144448276
2|-0.62728083|7.699753|5.9902925|1688144448278
2|-0.6464345|7.690176|5.985504|1688144448280
2|-0.6392518|7.675811|5.9184666|1688144448282
2|-0.63206923|7.654263|5.815516|1688144448284
2|-0.6488287|7.632715|5.770026|1688144448286
2|-0.82121116|7.445967|5.81791|1688144448288
2|-0.8810662|7.359776|5.911284|1688144448289
2|-0.7781156|7.455544|5.923255|1688144448292
2|-0.49559975|7.7452426|5.875371|1688144448294
2|-0.31364042|7.9511437|5.8203044|1688144448295
2|-0.29688102|7.9942393|5.8346696|1688144448298
2|-0.35194764|8.003817|5.9160724|1688144448300
2|-0.45968673|7.9367785|6.033388|1688144448302
2|-0.533907|7.881712|6.069301|1688144448303
2|-0.56982|7.7931266|6.078878|1688144448306
2|-0.56982|7.7452426|6.0166287|1688144448307
2|-0.545878|7.7332716|5.9998693|1688144448310
2|-0.521936|7.7308774|5.9663506|1688144448311
2|-0.521936|7.723695|5.9639564|1688144448313
2|-0.5674258|7.6829934|6.0357823|1688144448316
2|-0.62488663|7.639898|6.1195793|1688144448317
2|-0.6440403|7.61835|6.160281|1688144448320
2|-0.6775591|7.587225|6.2105594|1688144448321
2|-0.6967127|7.565677|6.2368956|1688144448324
2|-0.7110779|7.57286|6.256049|1688144448325
2|-0.7493851|7.57286|6.2823853|1688144448328
2|-0.78529817|7.587225|6.2967505|1688144448329
2|-0.79008657|7.606379|6.3111157|1688144448331
2|-0.79966336|7.6375036|6.339846|1688144448333
2|-0.80684596|7.666234|6.3709707|1688144448335
2|-0.79966336|7.6734166|6.385336|1688144448338
2|-0.81402856|7.668628|6.4140663|1688144448339
2|-0.8355764|7.680599|6.4619503|1688144448341
2|-0.8451532|7.6829934|6.493075|1688144448343
2|-0.8283938|7.680599|6.540959|1688144448345
2|-0.81642276|7.6829934|6.5577183|1688144448347
2|-0.80205756|7.69257|6.5577183|1688144448349
2|-0.7757214|7.6949644|6.540959|1688144448351
2|-0.7661445|7.699753|6.5218053|1688144448353
2|-0.7493851|7.711724|6.5218053|1688144448355
2|-0.7589619|7.6973586|6.528988|1688144448357
2|-0.7422025|7.6829934|6.543353|1688144448359
2|-0.7326257|7.6853876|6.5577183|1688144448361
2|-0.7230489|7.675811|6.5696893|1688144448363
2|-0.6751649|7.666234|6.5864487|1688144448365
2|-0.6464345|7.654263|6.6079965|1688144448367
2|-0.60333884|7.639898|6.6391215|1688144448369
2|-0.59855044|7.639898|6.655881|1688144448371
2|-0.5602432|7.6231384|6.7013707|1688144448373
2|-0.5243302|7.603985|6.7229185|1688144448375
2|-0.50996494|7.589619|6.7324953|1688144448377
2|-0.48602295|7.589619|6.730101|1688144448379
2|-0.4357447|7.603985|6.7205243|1688144448381
2|-0.4165911|7.606379|6.6989765|1688144448383
2|-0.39743748|7.589619|6.64391|1688144448384
2|-0.50996494|7.5345526|6.6247563|1688144448387
2|-0.6392518|7.4483614|6.6247563|1688144448388
2|-0.90021986|7.1754227|6.619968|1688144448391
2|-0.90740246|7.074866|6.531382|1688144448393
2|-0.7326257|7.1849995|6.435614|1688144448395
2|-0.29209262|7.539341|6.203377|1688144448397
2|-0.033518825|7.819463|6.081272|1688144448398
2|0.0|7.908048|6.0764837|1688144448401
2|-0.023942016|7.9631147|6.105214|1688144448403
2|-0.11731588|7.9487495|6.114791|1688144448405
2|-0.16759412|7.905654|6.081272|1688144448406
2|-0.24181437|7.819463|5.9878983|1688144448409
2|-0.320823|7.750031|5.8586116|1688144448411
2|-0.35434186|7.740454|5.781997|1688144448412
2|-0.4141969|7.714118|5.6335564|1688144448415
2|-0.50278234|7.714118|5.5641246|1688144448417
2|-0.5243302|7.7332716|5.547365|1688144448419
2|-0.5650316|7.7667904|5.499481|1688144448421
2|-0.5770026|7.7787614|5.094861|1688144448423
2|-0.5793968|7.8266454|4.876989|1688144448424
2|-0.7182605|7.9702973|4.560954|1688144448427
2|-0.8331822|8.010999|4.5537715|1688144448428
2|-1.1348516|7.9702973|4.841076|1688144448431
2|-1.4101849|7.8793178|5.2121773|1688144448432
2|-1.5035586|7.836222|5.3199162|1688144448435
2|-1.5658079|7.831434|5.3486466|1688144448436
2|-1.5011644|7.85777|5.269638|1688144448438
2|-1.4341269|7.893683|5.2528787|1688144448441
2|-1.2976574|7.9631147|5.267244|1688144448442
2|-1.127669|8.030152|5.3582234|1688144448444
2|-1.067814|8.0684595|5.415684|1688144448446
2|-0.9720459|8.106767|5.5641246|1688144448448
2|-0.93373865|8.080431|5.705383|1688144448450
2|-0.91937345|8.051701|5.7508726|1688144448452
2|-0.90261406|7.989451|5.7628436|1688144448454
2|-0.8690952|7.9487495|5.758055|1688144448456
2|-0.8403648|7.920019|5.722142|1688144448458
2|-0.81881696|7.8984714|5.657499|1688144448460
2|-0.7781156|7.917625|5.590461|1688144448463
2|-0.7685388|7.9104424|5.544971|1688144448464
2|-0.7613561|7.9128366|5.4683566|1688144448466
2|-0.82121116|7.920019|5.427655|1688144448468
2|-0.866701|7.917625|5.4204726|1688144448470
2|-0.9600749|7.8745294|5.437232|1688144448472
2|-1.0366893|7.8505874|5.449203|1688144448474
2|-1.1947067|7.7787614|5.4922986|1688144448476
2|-1.316811|7.690176|5.473145|1688144448478
2|-1.3551182|7.6710224|5.461174|1688144448480
2|-1.3838485|7.654263|5.4180784|1688144448482
2|-1.3623008|7.630321|5.3821654|1688144448484
2|-1.3455414|7.6351094|5.377377|1688144448486
2|-1.2665327|7.627927|5.3366756|1688144448488
2|-1.1563994|7.627927|5.3199162|1688144448490
2|-1.0989386|7.630321|5.3223104|1688144448491
2|-0.9672575|7.6470804|5.2959743|1688144448494
2|-0.8571242|7.675811|5.2600613|1688144448496
2|-0.80684596|7.680599|5.255273|1688144448498
2|-0.7230489|7.680599|5.2528787|1688144448500
2|-0.6584055|7.687782|5.245696|1688144448501
2|-0.6368576|7.687782|5.2289367|1688144448504
2|-0.62728083|7.6949644|5.2241483|1688144448505
2|-0.62009823|7.6829934|5.209783|1688144448508
2|-0.63206923|7.687782|5.195418|1688144448510
2|-0.6823475|7.656657|5.1786585|1688144448511
2|-0.7182605|7.6494746|5.171476|1688144448514
2|-0.80205756|7.6255326|5.140351|1688144448515
2|-0.8858546|7.599196|5.17387|1688144448518
2|-0.92895025|7.57286|5.197812|1688144448520
2|-1.0319009|7.524976|5.2720323|1688144448522
2|-1.1180922|7.515399|5.365406|1688144448523
2|-1.1611878|7.505822|5.41329|1688144448525
2|-1.2856863|7.4986396|5.4803276|1688144448528
2|-1.4030021|7.4842744|5.482722|1688144448529
2|-1.4580688|7.4483614|5.5042696|1688144448531
2|-1.5610195|7.441179|5.5138464|1688144448534
2|-1.6089035|7.443573|5.494693|1688144448535
2|-1.7908629|7.3885064|5.638345|1688144448537
2|-2.4540567|7.1347213|6.5218053|1688144448540
2|-3.0142999|6.9000893|7.2089415|1688144448541
2|-2.9113493|6.945579|6.742072|1688144448543
2|-2.3008277|7.2951326|5.523423|1688144448545
2|-2.1140802|7.515399|5.1786585|1688144448547
2|-1.8866309|7.8290396|5.0374002|1688144448549
2|-1.5658079|7.979874|4.9176903|1688144448551
2|-1.484405|8.02297|4.8841715|1688144448553
2|-1.5466543|8.0684595|4.8865657|1688144448555
2|-1.7597382|8.070854|4.912902|1688144448557
2|-1.8483237|8.056489|4.936844|1688144448559
2|-2.0207062|7.9846625|4.9176903|1688144448561
2|-2.1667526|7.9224133|4.876989|1688144448563
2|-2.231396|7.896077|4.903325|1688144448565
2|-2.3798366|7.824251|4.96318|1688144448567
2|-2.5210943|7.7907324|5.068525|1688144448569
2|-2.585738|7.7093296|5.130774|1688144448571
2|-2.870648|7.4866686|5.3079453|1688144448573
2|-3.0454245|7.369353|5.3821654|1688144448575
2|-3.2010477|7.3166804|5.638345|1688144448577
2|-3.2393548|7.381324|6.0477533|1688144448579
2|-3.2704794|7.395689|6.2847795|1688144448580
2|-3.3877954|7.4483614|7.007828|1688144448583
2|-3.2872388|7.469909|6.967127|1688144448585
2|-3.098097|7.5082164|6.71813|1688144448587
2|-1.9249382|7.843405|5.9783216|1688144448589
2|-1.3455414|8.180987|5.7508726|1688144448590
2|-1.472434|8.1881695|6.0142345|1688144448593
2|-2.8443117|8.470686|6.9144545|1688144448594
2|-3.2632968|8.525752|6.9000893|1688144448597
2|-3.2704794|8.487445|6.7253127|1688144448599
2|-3.1387985|8.336611|6.1195793|1688144448600
2|-3.0334535|8.190564|5.437232|1688144448603
2|-3.0238767|8.09719|5.1379566|1688144448604
2|-3.0550013|7.920019|4.644751|1688144448607
2|-3.0454245|7.8290396|4.280833|1688144448608
2|-3.0693667|7.69257|4.173094|1688144448611
2|-3.0621839|7.57286|3.9695864|1688144448612
2|-3.0550013|7.515399|3.904943|1688144448614
2|-3.0669725|7.3885064|3.7852328|1688144448616
2|-3.1555579|7.261614|3.7732618|1688144448619
2|-3.205836|7.204153|3.7804444|1688144448620
2|-3.3806129|7.098808|3.8283286|1688144448623
2|-3.550601|6.9838862|3.8977604|1688144448624
2|-3.5458126|6.9958572|3.9552212|1688144448626
2|-3.383007|7.0485296|3.916914|1688144448629
2|-3.5625722|6.8905125|4.2161894|1688144448630
2|-3.608062|6.8402343|4.3119574|1688144448632
2|-3.643975|6.811504|4.560954|1688144448634
2|-3.6703112|6.7564373|4.793192|1688144448636
2|-3.715801|6.71813|4.9176903|1688144448638
2|-3.7708676|6.634333|5.1571107|1688144448640
2|-3.8355112|6.5098343|5.3941364|1688144448643
2|-4.0054994|6.3446345|5.499481|1688144448644
2|-5.0661306|5.506664|5.755661|1688144448646
2|-6.1507044|4.6375685|5.961562|1688144448648
2|-6.114791|4.5178585|6.10282|1688144448650
2|-5.6670756|4.4580035|6.4284315|1688144448652
2|-5.058948|4.462792|6.730101|1688144448654
2|-4.733337|4.525041|6.8665705|1688144448656
2|-4.0892963|4.6232033|7.1251445|1688144448658
2|-3.406949|4.687847|7.338228|1688144448660
2|-3.0765493|4.7668557|7.422025|1688144448662
2|-2.5187001|4.771644|7.548918|1688144448664
2|-2.2290018|4.735731|7.6255326|1688144448666
2|-1.5777789|4.6686935|7.7069354|1688144448668
2|-0.89543146|4.6040497|7.7667904|1688144448669
2|-0.5674258|4.572925|7.764396|1688144448672
2|0.02873042|4.4795513|7.7667904|1688144448674
2|0.48841715|4.3526587|7.747637|1688144448676
2|0.6991069|4.2784386|7.714118|1688144448678
