statusId|x|y|z|timestamp
1|-13.319992|-36.36|28.019989|1689109218903
1|-16.319992|-45.479996|27.479996|1689109218923
1|-18.479996|-54.0|28.679993|1689109218942
1|-20.819992|-62.399994|30.119995|1689109218963
1|-21.0|-62.579987|29.87999|1689109218983
1|-20.579987|-62.28|29.519989|1689109219003
1|-20.64|-62.039993|29.87999|1689109219023
1|-21.479996|-61.859985|29.64|1689109219043
1|-21.719986|-61.439987|29.09999|1689109219063
1|-22.259995|-61.14|29.279999|1689109219083
1|-22.619995|-60.539993|28.679993|1689109219103
1|-22.859985|-60.479996|28.37999|1689109219123
1|-23.759995|-60.539993|28.319992|1689109219143
1|-24.179993|-60.539993|27.899994|1689109219163
1|-24.23999|-60.539993|27.659988|1689109219183
1|-24.119995|-60.0|27.59999|1689109219203
1|-23.759995|-59.51999|27.419998|1689109219223
1|-24.299988|-58.859985|27.23999|1689109219243
1|-23.939987|-58.679993|27.299988|1689109219263
1|-24.119995|-58.979996|27.539993|1689109219283
1|-23.579987|-58.799988|27.359985|1689109219303
1|-22.919998|-59.219986|27.23999|1689109219323
1|-22.919998|-59.579987|27.0|1689109219343
1|-21.899994|-59.09999|26.459991|1689109219363
1|-21.719986|-59.64|26.459991|1689109219383
1|-21.179993|-59.759995|26.519989|1689109219403
1|-21.23999|-59.45999|26.219986|1689109219423
1|-21.539993|-59.45999|26.159988|1689109219443
1|-21.899994|-58.859985|25.919998|1689109219463
1|-22.14|-58.439987|25.439987|1689109219483
1|-21.659988|-57.839996|25.259995|1689109219502
1|-21.59999|-57.0|24.779999|1689109219523
1|-21.479996|-56.45999|24.659988|1689109219543
1|-21.59999|-55.5|24.779999|1689109219563
1|-21.839996|-55.079987|24.359985|1689109219583
1|-22.14|-55.199997|24.479996|1689109219603
1|-22.14|-55.01999|24.419998|1689109219623
1|-22.019989|-55.01999|24.0|1689109219643
1|-22.439987|-54.839996|24.0|1689109219663
1|-22.37999|-54.65999|23.579987|1689109219683
1|-22.679993|-54.42|23.159988|1689109219702
1|-22.919998|-53.45999|23.039993|1689109219723
1|-22.73999|-52.979996|22.73999|1689109219743
1|-23.039993|-52.199997|22.5|1689109219763
1|-23.039993|-51.42|22.5|1689109219783
1|-23.09999|-51.479996|22.259995|1689109219803
1|-22.919998|-51.299988|22.679993|1689109219823
1|-22.14|-50.87999|22.799988|1689109219843
1|-22.019989|-50.45999|22.559998|1689109219863
1|-22.079987|-49.92|23.159988|1689109219883
1|-22.619995|-49.439987|22.979996|1689109219902
1|-23.519989|-49.199997|22.679993|1689109219923
1|-23.579987|-49.319992|22.619995|1689109219943
1|-23.64|-49.5|22.37999|1689109219963
1|-23.759995|-50.039993|22.259995|1689109219983
1|-23.399994|-50.15999|22.679993|1689109220003
1|-23.699997|-49.92|23.09999|1689109220023
1|-23.339996|-49.5|22.859985|1689109220043
1|-22.799988|-48.839996|22.73999|1689109220063
1|-22.799988|-48.65999|22.37999|1689109220083
1|-22.799988|-48.719986|22.319992|1689109220103
1|-23.159988|-48.899994|22.439987|1689109220123
1|-23.459991|-48.78|22.5|1689109220143
1|-23.699997|-48.899994|22.799988|1689109220163
1|-23.279999|-48.899994|22.73999|1689109220183
1|-22.799988|-48.479996|22.5|1689109220203
1|-22.679993|-48.299988|22.5|1689109220223
1|-22.439987|-48.299988|22.439987|1689109220243
1|-22.859985|-48.42|22.259995|1689109220263
1|-23.279999|-49.14|22.14|1689109220283
1|-23.819992|-49.679993|22.37999|1689109220303
1|-23.699997|-49.37999|22.259995|1689109220323
1|-23.519989|-49.5|22.619995|1689109220343
1|-23.399994|-49.319992|22.979996|1689109220363
1|-23.039993|-48.78|22.679993|1689109220383
1|-23.279999|-48.95999|22.619995|1689109220403
1|-22.979996|-48.899994|22.5|1689109220423
1|-23.039993|-49.199997|21.959991|1689109220443
1|-22.979996|-49.37999|22.019989|1689109220463
1|-22.859985|-49.37999|22.019989|1689109220483
1|-22.979996|-49.14|21.659988|1689109220502
1|-23.219986|-48.479996|21.959991|1689109220523
1|-22.859985|-48.839996|22.259995|1689109220543
1|-22.73999|-48.839996|22.37999|1689109220563
1|-22.679993|-48.839996|22.679993|1689109220583
1|-22.37999|-49.01999|22.619995|1689109220603
1|-22.799988|-48.719986|22.37999|1689109220623
1|-22.799988|-48.839996|22.5|1689109220643
1|-22.559998|-48.78|22.079987|1689109220663
1|-22.619995|-48.65999|21.779999|1689109220682
1|-22.679993|-48.78|21.959991|1689109220703
1|-23.039993|-48.899994|21.719986|1689109220723
1|-23.699997|-49.37999|21.899994|1689109220743
1|-24.359985|-49.5|22.37999|1689109220763
1|-24.059998|-49.5|22.14|1689109220783
1|-23.939987|-48.839996|21.839996|1689109220803
1|-23.579987|-48.299988|21.719986|1689109220823
1|-22.979996|-48.179993|21.659988|1689109220843
1|-23.09999|-48.0|21.779999|1689109220863
1|-22.979996|-48.23999|21.719986|1689109220882
1|-22.979996|-48.059998|21.659988|1689109220903
1|-22.859985|-48.42|21.479996|1689109220923
1|-23.159988|-48.719986|21.059998|1689109220943
1|-23.399994|-48.899994|21.779999|1689109220963
1|-23.459991|-49.5|21.959991|1689109220983
1|-23.219986|-49.14|22.259995|1689109221003
1|-22.73999|-48.95999|22.37999|1689109221023
1|-22.679993|-49.01999|21.59999|1689109221043
1|-22.619995|-49.14|21.299988|1689109221062
1|-22.439987|-49.199997|20.939987|1689109221083
1|-22.679993|-49.14|21.059998|1689109221103
1|-22.5|-49.079987|21.779999|1689109221123
1|-22.679993|-48.59999|21.839996|1689109221143
1|-23.519989|-48.479996|21.719986|1689109221163
1|-23.759995|-48.539993|21.839996|1689109221183
1|-23.819992|-48.42|21.299988|1689109221203
1|-23.519989|-48.42|21.899994|1689109221223
1|-23.279999|-48.299988|22.259995|1689109221243
1|-22.799988|-48.119995|21.899994|1689109221263
1|-22.439987|-48.119995|22.199997|1689109221283
1|-22.679993|-48.23999|22.259995|1689109221303
1|-22.679993|-48.539993|22.019989|1689109221323
1|-23.039993|-48.42|22.079987|1689109221343
1|-23.09999|-48.539993|22.259995|1689109221363
1|-23.09999|-48.539993|22.37999|1689109221382
1|-23.039993|-48.42|22.199997|1689109221403
1|-22.799988|-48.479996|22.679993|1689109221423
1|-23.219986|-48.42|22.619995|1689109221443
1|-23.09999|-48.78|22.679993|1689109221463
1|-22.73999|-48.78|22.979996|1689109221483
1|-22.559998|-48.899994|22.619995|1689109221503
1|-22.799988|-48.59999|22.37999|1689109221523
1|-22.319992|-48.179993|21.899994|1689109221542
1|-22.5|-48.119995|21.779999|1689109221563
1|-22.619995|-48.119995|21.839996|1689109221583
1|-22.73999|-48.059998|21.839996|1689109221603
1|-23.219986|-47.87999|21.779999|1689109221623
1|-23.399994|-47.87999|21.719986|1689109221643
1|-23.399994|-47.579987|21.59999|1689109221663
1|-22.5|-47.579987|21.779999|1689109221683
1|-22.799988|-47.699997|22.199997|1689109221703
1|-22.619995|-47.579987|22.319992|1689109221723
1|-22.859985|-47.699997|22.559998|1689109221743
1|-23.459991|-47.399994|22.439987|1689109221763
1|-23.219986|-47.939987|21.899994|1689109221783
1|-23.279999|-47.759995|21.779999|1689109221803
1|-22.799988|-47.579987|21.539993|1689109221822
1|-22.619995|-47.939987|21.539993|1689109221843
1|-22.619995|-47.579987|21.59999|1689109221863
1|-22.679993|-47.939987|21.59999|1689109221883
1|-22.799988|-48.179993|21.659988|1689109221903
1|-22.439987|-47.699997|21.479996|1689109221923
1|-22.619995|-47.759995|21.179993|1689109221943
1|-22.619995|-47.45999|21.359985|1689109221963
1|-22.979996|-47.28|21.539993|1689109221983
1|-23.219986|-47.759995|21.779999|1689109222003
1|-23.459991|-47.759995|22.14|1689109222023
1|-23.459991|-47.759995|22.559998|1689109222043
1|-23.339996|-47.64|22.259995|1689109222063
1|-23.399994|-47.87999|22.319992|1689109222083
1|-23.09999|-47.28|22.019989|1689109222103
1|-23.09999|-47.45999|21.479996|1689109222122
1|-22.979996|-47.399994|21.899994|1689109222143
1|-23.039993|-47.219986|22.199997|1689109222163
1|-23.09999|-47.759995|22.079987|1689109222183
1|-22.799988|-47.45999|21.959991|1689109222203
1|-22.799988|-47.759995|21.59999|1689109222223
1|-22.679993|-47.579987|21.059998|1689109222243
1|-22.199997|-48.0|20.87999|1689109222263
1|-22.14|-48.119995|20.699997|1689109222282
1|-22.319992|-48.299988|20.87999|1689109222303
1|-22.319992|-48.719986|21.23999|1689109222323
1|-22.619995|-48.299988|21.719986|1689109222343
1|-23.399994|-48.059998|22.259995|1689109222363
1|-23.339996|-48.23999|21.779999|1689109222383
1|-23.459991|-48.0|21.839996|1689109222403
1|-23.64|-48.059998|21.299988|1689109222423
1|-22.919998|-48.059998|21.119995|1689109222443
1|-23.09999|-47.579987|21.59999|1689109222463
1|-22.919998|-47.28|21.23999|1689109222483
1|-22.559998|-46.979996|21.539993|1689109222503
1|-22.979996|-47.399994|21.479996|1689109222523
1|-22.619995|-47.64|21.659988|1689109222543
1|-22.679993|-48.0|22.019989|1689109222563
1|-22.5|-48.42|22.259995|1689109222583
1|-22.439987|-48.23999|22.37999|1689109222603
1|-22.559998|-48.0|22.079987|1689109222623
1|-22.5|-47.699997|21.419998|1689109222643
1|-22.619995|-47.399994|21.179993|1689109222663
1|-22.439987|-47.28|21.299988|1689109222683
1|-22.5|-47.51999|20.87999|1689109222703
1|-22.73999|-47.759995|21.419998|1689109222723
1|-22.919998|-47.51999|21.659988|1689109222743
1|-22.859985|-47.819992|21.359985|1689109222763
1|-23.039993|-47.819992|21.839996|1689109222783
1|-23.09999|-47.819992|21.479996|1689109222803
1|-22.979996|-48.119995|21.179993|1689109222823
1|-22.799988|-48.059998|21.23999|1689109222843
1|-22.559998|-48.0|21.299988|1689109222862
1|-22.079987|-48.299988|21.299988|1689109222883
1|-22.14|-48.119995|21.299988|1689109222903
1|-22.799988|-47.699997|21.299988|1689109222923
1|-23.09999|-47.759995|21.539993|1689109222943
1|-23.279999|-47.699997|21.959991|1689109222963
1|-23.219986|-47.699997|22.559998|1689109222983
1|-22.859985|-47.939987|22.619995|1689109223003
