3|walk
4|walk(phone)
1|sit
2|sit(phone)
3|icm4x6xa Accelerometer Non-wakeup|[-1.3785979,6.407905,6.5654078]|1688553606137
3|icm4x6xa Accelerometer Non-wakeup|[-1.4121346,6.43186,6.5893626]|1688553606139
3|icm4x6xa Accelerometer Non-wakeup|[-1.4360894,6.4366508,6.642063]|1688553606143
3|icm4x6xa Accelerometer Non-wakeup|[-1.483999,6.4653964,6.666018]|1688553606145
3|icm4x6xa Accelerometer Non-wakeup|[-1.5127447,6.4653964,6.737882]|1688553606147
3|icm4x6xa Accelerometer Non-wakeup|[-1.5271176,6.4653964,6.8097467]|1688553606150
3|icm4x6xa Accelerometer Non-wakeup|[-1.5558633,6.4749784,6.881611]|1688553606152
3|icm4x6xa Accelerometer Non-wakeup|[-1.5606543,6.4701877,6.9391026]|1688553606155
3|icm4x6xa Accelerometer Non-wakeup|[-1.5750271,6.4845605,7.0013847]|1688553606158
3|icm4x6xa Accelerometer Non-wakeup|[-1.5798181,6.4845605,7.0636673]|1688553606160
3|icm4x6xa Accelerometer Non-wakeup|[-1.584609,6.479769,7.111577]|1688553606162
3|icm4x6xa Accelerometer Non-wakeup|[-1.5798181,6.479769,7.1738596]|1688553606165
3|icm4x6xa Accelerometer Non-wakeup|[-1.5319085,6.4701877,7.216978]|1688553606167
3|icm4x6xa Accelerometer Non-wakeup|[-1.4552532,6.441442,7.2792606]|1688553606170
3|icm4x6xa Accelerometer Non-wakeup|[-1.3833889,6.3887415,7.3415427]|1688553606173
3|icm4x6xa Accelerometer Non-wakeup|[-1.2779878,6.350414,7.3894525]|1688553606175
3|icm4x6xa Accelerometer Non-wakeup|[-1.1869596,6.316877,7.42778]|1688553606177
3|icm4x6xa Accelerometer Non-wakeup|[-1.1055133,6.288131,7.4469438]|1688553606180
3|icm4x6xa Accelerometer Non-wakeup|[-1.0432309,6.2737584,7.437362]|1688553606183
3|icm4x6xa Accelerometer Non-wakeup|[-0.99532133,6.278549,7.4134073]|1688553606185
3|icm4x6xa Accelerometer Non-wakeup|[-0.93782985,6.2737584,7.3942432]|1688553606187
3|icm4x6xa Accelerometer Non-wakeup|[-0.8659655,6.2593856,7.3654976]|1688553606190
3|icm4x6xa Accelerometer Non-wakeup|[-0.7845192,6.2545943,7.336752]|1688553606192
3|icm4x6xa Accelerometer Non-wakeup|[-0.7078639,6.2354307,7.312797]|1688553606195
3|icm4x6xa Accelerometer Non-wakeup|[-0.63599956,6.211476,7.288842]|1688553606198
3|icm4x6xa Accelerometer Non-wakeup|[-0.5641352,6.177939,7.2792606]|1688553606200
3|icm4x6xa Accelerometer Non-wakeup|[-0.49227083,6.1683574,7.2792606]|1688553606202
3|icm4x6xa Accelerometer Non-wakeup|[-0.45873415,6.163566,7.2792606]|1688553606205
3|icm4x6xa Accelerometer Non-wakeup|[-0.43477935,6.163566,7.2505145]|1688553606207
3|icm4x6xa Accelerometer Non-wakeup|[-0.41561553,6.173148,7.255306]|1688553606210
3|icm4x6xa Accelerometer Non-wakeup|[-0.36770597,6.177939,7.240933]|1688553606213
3|icm4x6xa Accelerometer Non-wakeup|[-0.32458735,6.201894,7.231351]|1688553606215
3|icm4x6xa Accelerometer Non-wakeup|[-0.34854212,6.206685,7.212187]|1688553606217
3|icm4x6xa Accelerometer Non-wakeup|[-0.362915,6.2306395,7.193023]|1688553606220
3|icm4x6xa Accelerometer Non-wakeup|[-0.3724969,6.2498035,7.1738596]|1688553606222
3|icm4x6xa Accelerometer Non-wakeup|[-0.39166075,6.2498035,7.1642776]|1688553606224
3|icm4x6xa Accelerometer Non-wakeup|[-0.4060336,6.2402215,7.121159]|1688553606227
3|icm4x6xa Accelerometer Non-wakeup|[-0.41561553,6.201894,7.0540853]|1688553606229
3|icm4x6xa Accelerometer Non-wakeup|[-0.41561553,6.1539845,6.972639]|1688553606232
3|icm4x6xa Accelerometer Non-wakeup|[-0.41561553,6.1204476,6.948684]|1688553606235
3|icm4x6xa Accelerometer Non-wakeup|[-0.4204065,6.091702,6.9295206]|1688553606237
3|icm4x6xa Accelerometer Non-wakeup|[-0.42998838,6.0485835,6.972639]|1688553606240
3|icm4x6xa Accelerometer Non-wakeup|[-0.40124264,5.986301,7.097204]|1688553606243
3|icm4x6xa Accelerometer Non-wakeup|[-0.31979638,6.072538,7.8589664]|1688553606245
3|icm4x6xa Accelerometer Non-wakeup|[-0.2287682,6.2450128,9.133361]|1688553606247
3|icm4x6xa Accelerometer Non-wakeup|[-0.362915,6.197103,9.210016]|1688553606250
3|icm4x6xa Accelerometer Non-wakeup|[-0.5401804,6.1252384,9.004005]|1688553606252
3|icm4x6xa Accelerometer Non-wakeup|[-0.70307297,6.0485835,8.774039]|1688553606255
3|icm4x6xa Accelerometer Non-wakeup|[-0.82763785,6.0198374,8.5297]|1688553606258
3|icm4x6xa Accelerometer Non-wakeup|[-0.918666,5.9815097,8.304525]|1688553606260
3|icm4x6xa Accelerometer Non-wakeup|[-0.87075645,5.971928,8.151215]|1688553606262
3|icm4x6xa Accelerometer Non-wakeup|[-0.85638356,5.976719,8.084141]|1688553606265
3|icm4x6xa Accelerometer Non-wakeup|[-0.87075645,5.9910917,7.97874]|1688553606267
3|icm4x6xa Accelerometer Non-wakeup|[-0.8180559,6.0294194,7.9356217]|1688553606269
3|icm4x6xa Accelerometer Non-wakeup|[-0.7988921,6.0629563,7.9404125]|1688553606273
3|icm4x6xa Accelerometer Non-wakeup|[-0.7988921,6.08212,7.983531]|1688553606275
3|icm4x6xa Accelerometer Non-wakeup|[-0.7941011,6.077329,8.074559]|1688553606277
3|icm4x6xa Accelerometer Non-wakeup|[-0.78931016,6.0629563,8.151215]|1688553606279
3|icm4x6xa Accelerometer Non-wakeup|[-0.76056445,6.0390015,8.242243]|1688553606283
3|icm4x6xa Accelerometer Non-wakeup|[-0.73660964,5.986301,8.347644]|1688553606285
3|icm4x6xa Accelerometer Non-wakeup|[-0.698282,5.9336004,8.443463]|1688553606287
3|icm4x6xa Accelerometer Non-wakeup|[-0.6887001,5.8761086,8.534492]|1688553606290
3|icm4x6xa Accelerometer Non-wakeup|[-0.6743272,5.8138266,8.6207285]|1688553606292
3|icm4x6xa Accelerometer Non-wakeup|[-0.6599543,5.741962,8.668638]|1688553606294
3|icm4x6xa Accelerometer Non-wakeup|[-0.6312086,5.6844707,8.721338]|1688553606298
3|icm4x6xa Accelerometer Non-wakeup|[-0.59288096,5.636561,8.783621]|1688553606300
3|icm4x6xa Accelerometer Non-wakeup|[-0.5641352,5.5790696,8.831531]|1688553606302
3|icm4x6xa Accelerometer Non-wakeup|[-0.5545533,5.526369,8.855485]|1688553606304
3|icm4x6xa Accelerometer Non-wakeup|[-0.5353895,5.502414,8.860276]|1688553606308
