statusId|x|y|z|timestamp
3|-3.8986413|6.106075|6.4743795|1687956022308
3|-3.9657147|6.1444025|6.436052|1687956022311
3|-4.0184155|6.187521|6.397724|1687956022313
3|-4.0663247|6.2162666|6.3785605|1687956022316
3|-4.1094437|6.2737584|6.3737698|1687956022318
3|-4.133398|6.312086|6.3689785|1687956022321
3|-4.1717257|6.3791595|6.3593965|1687956022324
3|-4.2004714|6.422278|6.3929334|1687956022326
3|-4.2100534|6.4845605|6.431261|1687956022328
3|-4.2292175|6.561216|6.440843|1687956022331
3|-4.2435904|6.657035|6.4743795|1687956022333
3|-4.2435904|6.724108|6.4887524|1687956022335
3|-4.2340083|6.795973|6.517498|1687956022339
3|-4.238799|6.853464|6.5558257|1687956022341
3|-4.238799|6.901374|6.5989447|1687956022344
3|-4.2340083|6.963656|6.6372724|1687956022346
3|-4.2148447|6.992402|6.6995544|1687956022348
3|-4.19089|7.0403113|6.752255|1687956022351
3|-4.166935|7.093012|6.8193283|1687956022353
3|-4.1238165|7.1217575|6.900775|1687956022356
3|-4.0806975|7.1648765|6.987012|1687956022358
3|-4.047161|7.1792493|7.0636673|1687956022360
3|-4.013624|7.203204|7.1403227|1687956022363
3|-3.9609237|7.193622|7.216978|1687956022366
3|-3.9130142|7.193622|7.2648873|1687956022369
3|-3.8746865|7.198413|7.331961|1687956022371
3|-3.831568|7.207995|7.4229894|1687956022373
3|-3.8076131|7.217577|7.5188084|1687956022376
3|-3.7692854|7.2511134|7.5954638|1687956022378
3|-3.7501216|7.2942324|7.7104464|1687956022381
3|-3.7501216|7.337351|7.806266|1687956022383
3|-3.7788675|7.3900514|7.9068756|1687956022386
3|-3.8363588|7.452334|8.007486|1687956022388
3|-3.8938503|7.528989|8.069768|1687956022391
3|-3.9465508|7.6008534|8.122469|1687956022394
3|-3.9848785|7.648763|8.199124|1687956022396
3|-4.013624|7.6966724|8.237452|1687956022399
3|-4.013624|7.744582|8.299734|1687956022401
3|-3.9992514|7.763746|8.381181|1687956022403
3|-3.9944606|7.7877007|8.443463|1687956022406
3|-3.9800875|7.8260283|8.515327|1687956022408
3|-3.9513419|7.8595653|8.558446|1687956022411
3|-3.9130142|7.9074745|8.6207285|1687956022413
3|-3.8698957|7.969757|8.687801|1687956022415
3|-3.831568|8.008084|8.740502|1687956022419
3|-3.7597036|8.051204|8.750084|1687956022421
3|-3.6734664|8.079949|8.764457|1687956022424
3|-3.5632744|8.103904|8.764457|1687956022426
